            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460681.001840278, A.D. 2025-Jan-05 12:02:39.0000, -1.225655482872103E+04,  8.080891097047951E+03,  2.389758699286040E+03, -4.670845009148643E+00, -1.971307078856894E+00,  4.792440791206026E+00,
2460681.001851852, A.D. 2025-Jan-05 12:02:40.0000, -1.226122493449119E+04,  8.078919305614862E+03,  2.394550993526361E+03, -4.669360215430250E+00, -1.972285712673375E+00,  4.792150881893106E+00,
2460681.001863426, A.D. 2025-Jan-05 12:02:41.0000, -1.226589355541235E+04,  8.076946535778823E+03,  2.399342997640777E+03, -4.667875919416882E+00, -1.973263406747298E+00,  4.791860599444594E+00,
2460681.001875000, A.D. 2025-Jan-05 12:02:42.0000, -1.227056069198659E+04,  8.074972788482311E+03,  2.404134711257124E+03, -4.666392121263682E+00, -1.974240161859460E+00,  4.791569944570029E+00,
2460681.001886574, A.D. 2025-Jan-05 12:02:43.0000, -1.227522634471613E+04,  8.072998064666996E+03,  2.408926134003942E+03, -4.664908821124878E+00, -1.975215978790244E+00,  4.791278917977988E+00,
2460681.001898148, A.D. 2025-Jan-05 12:02:44.0000, -1.227989051410327E+04,  8.071022365273753E+03,  2.413717265510472E+03, -4.663426019153756E+00, -1.976190858319617E+00,  4.790987520376075E+00,
2460681.001909722, A.D. 2025-Jan-05 12:02:45.0000, -1.228455320065046E+04,  8.069045691242652E+03,  2.418508105406656E+03, -4.661943715502685E+00, -1.977164801227124E+00,  4.790695752470907E+00,
2460681.001921296, A.D. 2025-Jan-05 12:02:46.0000, -1.228921440486024E+04,  8.067068043512949E+03,  2.423298653323136E+03, -4.660461910323109E+00, -1.978137808291893E+00,  4.790403614968143E+00,
2460681.001932871, A.D. 2025-Jan-05 12:02:47.0000, -1.229387412723529E+04,  8.065089423023100E+03,  2.428088908891256E+03, -4.658980603765549E+00, -1.979109880292637E+00,  4.790111108572463E+00,
2460681.001944445, A.D. 2025-Jan-05 12:02:48.0000, -1.229853236827839E+04,  8.063109830710772E+03,  2.432878871743055E+03, -4.657499795979602E+00, -1.980081018007645E+00,  4.789818233987592E+00,
2460681.001956019, A.D. 2025-Jan-05 12:02:49.0000, -1.230318912849243E+04,  8.061129267512816E+03,  2.437668541511273E+03, -4.656019487113952E+00, -1.981051222214791E+00,  4.789524991916275E+00,
2460681.001967593, A.D. 2025-Jan-05 12:02:50.0000, -1.230784440838045E+04,  8.059147734365278E+03,  2.442457917829343E+03, -4.654539677316364E+00, -1.982020493691528E+00,  4.789231383060294E+00,
2460681.001979167, A.D. 2025-Jan-05 12:02:51.0000, -1.231249820844556E+04,  8.057165232203410E+03,  2.447247000331396E+03, -4.653060366733684E+00, -1.982988833214890E+00,  4.788937408120464E+00,
2460681.001990741, A.D. 2025-Jan-05 12:02:52.0000, -1.231715052919100E+04,  8.055181761961669E+03,  2.452035788652260E+03, -4.651581555511862E+00, -1.983956241561489E+00,  4.788643067796635E+00,
2460681.002002315, A.D. 2025-Jan-05 12:02:53.0000, -1.232180137112012E+04,  8.053197324573701E+03,  2.456824282427450E+03, -4.650103243795913E+00, -1.984922719507519E+00,  4.788348362787700E+00,
2460681.002013889, A.D. 2025-Jan-05 12:02:54.0000, -1.232645073473640E+04,  8.051211920972355E+03,  2.461612481293181E+03, -4.648625431729958E+00, -1.985888267828754E+00,  4.788053293791582E+00,
2460681.002025463, A.D. 2025-Jan-05 12:02:55.0000, -1.233109862054337E+04,  8.049225552089684E+03,  2.466400384886355E+03, -4.647148119457212E+00, -1.986852887300545E+00,  4.787757861505245E+00,
2460681.002037037, A.D. 2025-Jan-05 12:02:56.0000, -1.233574502904475E+04,  8.047238218856942E+03,  2.471187992844571E+03, -4.645671307119974E+00, -1.987816578697821E+00,  4.787462066624692E+00,
2460681.002048611, A.D. 2025-Jan-05 12:02:57.0000, -1.234038996074432E+04,  8.045249922204585E+03,  2.475975304806108E+03, -4.644194994859645E+00, -1.988779342795094E+00,  4.787165909844966E+00,
2460681.002060185, A.D. 2025-Jan-05 12:02:58.0000, -1.234503341614597E+04,  8.043260663062272E+03,  2.480762320409944E+03, -4.642719182816732E+00, -1.989741180366451E+00,  4.786869391860158E+00,
2460681.002071759, A.D. 2025-Jan-05 12:02:59.0000, -1.234967539575371E+04,  8.041270442358857E+03,  2.485549039295741E+03, -4.641243871130825E+00, -1.990702092185557E+00,  4.786572513363395E+00,
2460681.002083333, A.D. 2025-Jan-05 12:03:00.0000, -1.235431590007166E+04,  8.039279261022411E+03,  2.490335461103849E+03, -4.639769059940630E+00, -1.991662079025657E+00,  4.786275275046850E+00,
2460681.002094907, A.D. 2025-Jan-05 12:03:01.0000, -1.235895492960403E+04,  8.037287119980206E+03,  2.495121585475305E+03, -4.638294749383951E+00, -1.992621141659569E+00,  4.785977677601739E+00,
2460681.002106482, A.D. 2025-Jan-05 12:03:02.0000, -1.236359248485515E+04,  8.035294020158713E+03,  2.499907412051828E+03, -4.636820939597700E+00, -1.993579280859694E+00,  4.785679721718333E+00,
2460681.002118056, A.D. 2025-Jan-05 12:03:03.0000, -1.236822856632944E+04,  8.033299962483607E+03,  2.504692940475828E+03, -4.635347630717898E+00, -1.994536497398004E+00,  4.785381408085937E+00,
2460681.002129630, A.D. 2025-Jan-05 12:03:04.0000, -1.237286317453144E+04,  8.031304947879777E+03,  2.509478170390392E+03, -4.633874822879666E+00, -1.995492792046053E+00,  4.785082737392909E+00,
2460681.002141204, A.D. 2025-Jan-05 12:03:05.0000, -1.237749630996578E+04,  8.029308977271323E+03,  2.514263101439296E+03, -4.632402516217243E+00, -1.996448165574967E+00,  4.784783710326670E+00,
2460681.002152778, A.D. 2025-Jan-05 12:03:06.0000, -1.238212797313720E+04,  8.027312051581530E+03,  2.519047733266992E+03, -4.630930710863987E+00, -1.997402618755452E+00,  4.784484327573667E+00,
2460681.002164352, A.D. 2025-Jan-05 12:03:07.0000, -1.238675816455054E+04,  8.025314171732915E+03,  2.523832065518617E+03, -4.629459406952354E+00, -1.998356152357784E+00,  4.784184589819417E+00,
2460681.002175926, A.D. 2025-Jan-05 12:03:08.0000, -1.239138688471074E+04,  8.023315338647186E+03,  2.528616097839984E+03, -4.627988604613932E+00, -1.999308767151820E+00,  4.783884497748480E+00,
2460681.002187500, A.D. 2025-Jan-05 12:03:09.0000, -1.239601413412283E+04,  8.021315553245272E+03,  2.533399829877589E+03, -4.626518303979418E+00, -2.000260463906989E+00,  4.783584052044475E+00,
2460681.002199074, A.D. 2025-Jan-05 12:03:10.0000, -1.240063991329196E+04,  8.019314816447306E+03,  2.538183261278606E+03, -4.625048505178642E+00, -2.001211243392298E+00,  4.783283253390073E+00,
2460681.002210648, A.D. 2025-Jan-05 12:03:11.0000, -1.240526422272338E+04,  8.017313129172623E+03,  2.542966391690884E+03, -4.623579208340533E+00, -2.002161106376325E+00,  4.782982102467002E+00,
2460681.002222222, A.D. 2025-Jan-05 12:03:12.0000, -1.240988706292241E+04,  8.015310492339784E+03,  2.547749220762948E+03, -4.622110413593164E+00, -2.003110053627225E+00,  4.782680599956040E+00,
2460681.002233796, A.D. 2025-Jan-05 12:03:13.0000, -1.241450843439449E+04,  8.013306906866548E+03,  2.552531748144002E+03, -4.620642121063727E+00, -2.004058085912727E+00,  4.782378746537039E+00,
2460681.002245370, A.D. 2025-Jan-05 12:03:14.0000, -1.241912833764516E+04,  8.011302373669892E+03,  2.557313973483922E+03, -4.619174330878537E+00, -2.005005204000129E+00,  4.782076542888892E+00,
2460681.002256944, A.D. 2025-Jan-05 12:03:15.0000, -1.242374677318003E+04,  8.009296893666007E+03,  2.562095896433253E+03, -4.617707043163048E+00, -2.005951408656311E+00,  4.781773989689557E+00,
2460681.002268518, A.D. 2025-Jan-05 12:03:16.0000, -1.242836374150484E+04,  8.007290467770286E+03,  2.566877516643221E+03, -4.616240258041834E+00, -2.006896700647720E+00,  4.781471087616062E+00,
2460681.002280093, A.D. 2025-Jan-05 12:03:17.0000, -1.243297924312540E+04,  8.005283096897342E+03,  2.571658833765723E+03, -4.614773975638605E+00, -2.007841080740376E+00,  4.781167837344487E+00,
2460681.002291667, A.D. 2025-Jan-05 12:03:18.0000, -1.243759327854762E+04,  8.003274781961010E+03,  2.576439847453321E+03, -4.613308196076213E+00, -2.008784549699877E+00,  4.780864239549977E+00,
2460681.002303241, A.D. 2025-Jan-05 12:03:19.0000, -1.244220584827751E+04,  8.001265523874318E+03,  2.581220557359251E+03, -4.611842919476637E+00, -2.009727108291387E+00,  4.780560294906746E+00,
2460681.002314815, A.D. 2025-Jan-05 12:03:20.0000, -1.244681695282117E+04,  7.999255323549531E+03,  2.586000963137417E+03, -4.610378145960996E+00, -2.010668757279647E+00,  4.780256004088064E+00,
2460681.002326389, A.D. 2025-Jan-05 12:03:21.0000, -1.245142659268479E+04,  7.997244181898116E+03,  2.590781064442391E+03, -4.608913875649553E+00, -2.011609497428968E+00,  4.779951367766277E+00,
2460681.002337963, A.D. 2025-Jan-05 12:03:22.0000, -1.245603476837463E+04,  7.995232099830756E+03,  2.595560860929413E+03, -4.607450108661706E+00, -2.012549329503232E+00,  4.779646386612790E+00,
2460681.002349537, A.D. 2025-Jan-05 12:03:23.0000, -1.246064148039709E+04,  7.993219078257359E+03,  2.600340352254388E+03, -4.605986845116001E+00, -2.013488254265894E+00,  4.779341061298085E+00,
2460681.002361111, A.D. 2025-Jan-05 12:03:24.0000, -1.246524672925863E+04,  7.991205118087045E+03,  2.605119538073888E+03, -4.604524085130130E+00, -2.014426272479979E+00,  4.779035392491704E+00,
2460681.002372685, A.D. 2025-Jan-05 12:03:25.0000, -1.246985051546578E+04,  7.989190220228144E+03,  2.609898418045151E+03, -4.603061828820928E+00, -2.015363384908084E+00,  4.778729380862265E+00,
2460681.002384259, A.D. 2025-Jan-05 12:03:26.0000, -1.247445283952519E+04,  7.987174385588219E+03,  2.614676991826073E+03, -4.601600076304384E+00, -2.016299592312374E+00,  4.778423027077458E+00,
2460681.002395833, A.D. 2025-Jan-05 12:03:27.0000, -1.247905370194359E+04,  7.985157615074037E+03,  2.619455259075217E+03, -4.600138827695630E+00, -2.017234895454590E+00,  4.778116331804042E+00,
2460681.002407407, A.D. 2025-Jan-05 12:03:28.0000, -1.248365310322780E+04,  7.983139909591593E+03,  2.624233219451809E+03, -4.598678083108956E+00, -2.018169295096036E+00,  4.777809295707852E+00,
2460681.002418981, A.D. 2025-Jan-05 12:03:29.0000, -1.248825104388470E+04,  7.981121270046101E+03,  2.629010872615734E+03, -4.597217842657807E+00, -2.019102791997592E+00,  4.777501919453796E+00,
2460681.002430555, A.D. 2025-Jan-05 12:03:30.0000, -1.249284752442129E+04,  7.979101697341989E+03,  2.633788218227538E+03, -4.595758106454777E+00, -2.020035386919703E+00,  4.777194203705856E+00,
2460681.002442129, A.D. 2025-Jan-05 12:03:31.0000, -1.249744254534465E+04,  7.977081192382912E+03,  2.638565255948422E+03, -4.594298874611622E+00, -2.020967080622386E+00,  4.776886149127099E+00,
2460681.002453704, A.D. 2025-Jan-05 12:03:32.0000, -1.250203610716193E+04,  7.975059756071748E+03,  2.643341985440253E+03, -4.592840147239263E+00, -2.021897873865227E+00,  4.776577756379662E+00,
2460681.002465278, A.D. 2025-Jan-05 12:03:33.0000, -1.250662821038036E+04,  7.973037389310585E+03,  2.648118406365548E+03, -4.591381924447766E+00, -2.022827767407379E+00,  4.776269026124758E+00,
2460681.002476852, A.D. 2025-Jan-05 12:03:34.0000, -1.251121885550727E+04,  7.971014093000747E+03,  2.652894518387484E+03, -4.589924206346380E+00, -2.023756762007568E+00,  4.775959959022690E+00,
2460681.002488426, A.D. 2025-Jan-05 12:03:35.0000, -1.251580804305007E+04,  7.968989868042778E+03,  2.657670321169894E+03, -4.588466993043499E+00, -2.024684858424083E+00,  4.775650555732831E+00,
2460681.002500000, A.D. 2025-Jan-05 12:03:36.0000, -1.252039577351624E+04,  7.966964715336433E+03,  2.662445814377265E+03, -4.587010284646699E+00, -2.025612057414783E+00,  4.775340816913642E+00,
2460681.002511574, A.D. 2025-Jan-05 12:03:37.0000, -1.252498204741336E+04,  7.964938635780709E+03,  2.667220997674738E+03, -4.585554081262714E+00, -2.026538359737097E+00,  4.775030743222671E+00,
2460681.002523148, A.D. 2025-Jan-05 12:03:38.0000, -1.252956686524906E+04,  7.962911630273811E+03,  2.671995870728107E+03, -4.584098382997453E+00, -2.027463766148018E+00,  4.774720335316538E+00,
2460681.002534722, A.D. 2025-Jan-05 12:03:39.0000, -1.253415022753109E+04,  7.960883699713187E+03,  2.676770433203817E+03, -4.582643189955994E+00, -2.028388277404112E+00,  4.774409593850957E+00,
2460681.002546296, A.D. 2025-Jan-05 12:03:40.0000, -1.253873213476724E+04,  7.958854844995491E+03,  2.681544684768962E+03, -4.581188502242590E+00, -2.029311894261506E+00,  4.774098519480725E+00,
2460681.002557870, A.D. 2025-Jan-05 12:03:41.0000, -1.254331258746540E+04,  7.956825067016618E+03,  2.686318625091294E+03, -4.579734319960666E+00, -2.030234617475894E+00,  4.773787112859728E+00,
2460681.002569444, A.D. 2025-Jan-05 12:03:42.0000, -1.254789158613354E+04,  7.954794366671686E+03,  2.691092253839206E+03, -4.578280643212826E+00, -2.031156447802543E+00,  4.773475374640935E+00,
2460681.002581018, A.D. 2025-Jan-05 12:03:43.0000, -1.255246913127969E+04,  7.952762744855030E+03,  2.695865570681748E+03, -4.576827472100855E+00, -2.032077385996282E+00,  4.773163305476412E+00,
2460681.002592593, A.D. 2025-Jan-05 12:03:44.0000, -1.255704522341199E+04,  7.950730202460230E+03,  2.700638575288609E+03, -4.575374806725709E+00, -2.032997432811505E+00,  4.772850906017307E+00,
2460681.002604167, A.D. 2025-Jan-05 12:03:45.0000, -1.256161986303861E+04,  7.948696740380080E+03,  2.705411267330127E+03, -4.573922647187538E+00, -2.033916589002176E+00,  4.772538176913868E+00,
2460681.002615741, A.D. 2025-Jan-05 12:03:46.0000, -1.256619305066782E+04,  7.946662359506615E+03,  2.710183646477291E+03, -4.572470993585666E+00, -2.034834855321819E+00,  4.772225118815425E+00,
2460681.002627315, A.D. 2025-Jan-05 12:03:47.0000, -1.257076478680797E+04,  7.944627060731084E+03,  2.714955712401729E+03, -4.571019846018607E+00, -2.035752232523528E+00,  4.771911732370411E+00,
2460681.002638889, A.D. 2025-Jan-05 12:03:48.0000, -1.257533507196748E+04,  7.942590844943981E+03,  2.719727464775715E+03, -4.569569204584061E+00, -2.036668721359963E+00,  4.771598018226343E+00,
2460681.002650463, A.D. 2025-Jan-05 12:03:49.0000, -1.257990390665483E+04,  7.940553713035025E+03,  2.724498903272171E+03, -4.568119069378918E+00, -2.037584322583345E+00,  4.771283977029841E+00,
2460681.002662037, A.D. 2025-Jan-05 12:03:50.0000, -1.258447129137858E+04,  7.938515665893161E+03,  2.729270027564652E+03, -4.566669440499254E+00, -2.038499036945462E+00,  4.770969609426621E+00,
2460681.002673611, A.D. 2025-Jan-05 12:03:51.0000, -1.258903722664737E+04,  7.936476704406567E+03,  2.734040837327362E+03, -4.565220318040345E+00, -2.039412865197667E+00,  4.770654916061489E+00,
2460681.002685185, A.D. 2025-Jan-05 12:03:52.0000, -1.259360171296991E+04,  7.934436829462665E+03,  2.738811332235141E+03, -4.563771702096652E+00, -2.040325808090877E+00,  4.770339897578361E+00,
2460681.002696759, A.D. 2025-Jan-05 12:03:53.0000, -1.259816475085496E+04,  7.932396041948091E+03,  2.743581511963473E+03, -4.562323592761838E+00, -2.041237866375571E+00,  4.770024554620243E+00,
2460681.002708334, A.D. 2025-Jan-05 12:03:54.0000, -1.260272634081139E+04,  7.930354342748726E+03,  2.748351376188477E+03, -4.560875990128758E+00, -2.042149040801796E+00,  4.769708887829244E+00,
2460681.002719908, A.D. 2025-Jan-05 12:03:55.0000, -1.260728648334808E+04,  7.928311732749685E+03,  2.753120924586914E+03, -4.559428894289474E+00, -2.043059332119158E+00,  4.769392897846576E+00,
2460681.002731482, A.D. 2025-Jan-05 12:03:56.0000, -1.261184517897404E+04,  7.926268212835314E+03,  2.757890156836178E+03, -4.557982305335241E+00, -2.043968741076830E+00,  4.769076585312554E+00,
2460681.002743056, A.D. 2025-Jan-05 12:03:57.0000, -1.261640242819831E+04,  7.924223783889192E+03,  2.762659072614302E+03, -4.556536223356520E+00, -2.044877268423545E+00,  4.768759950866592E+00,
2460681.002754630, A.D. 2025-Jan-05 12:03:58.0000, -1.262095823153000E+04,  7.922178446794132E+03,  2.767427671599951E+03, -4.555090648442975E+00, -2.045784914907603E+00,  4.768442995147207E+00,
2460681.002766204, A.D. 2025-Jan-05 12:03:59.0000, -1.262551258947832E+04,  7.920132202432194E+03,  2.772195953472430E+03, -4.553645580683476E+00, -2.046691681276863E+00,  4.768125718792033E+00,
2460681.002777778, A.D. 2025-Jan-05 12:04:00.0000, -1.263006550255249E+04,  7.918085051684663E+03,  2.776963917911672E+03, -4.552201020166100E+00, -2.047597568278749E+00,  4.767808122437797E+00,
2460681.002789352, A.D. 2025-Jan-05 12:04:01.0000, -1.263461697126184E+04,  7.916036995432063E+03,  2.781731564598247E+03, -4.550756966978134E+00, -2.048502576660242E+00,  4.767490206720344E+00,
2460681.002800926, A.D. 2025-Jan-05 12:04:02.0000, -1.263916699611576E+04,  7.913988034554156E+03,  2.786498893213355E+03, -4.549313421206077E+00, -2.049406707167895E+00,  4.767171972274619E+00,
2460681.002812500, A.D. 2025-Jan-05 12:04:03.0000, -1.264371557762368E+04,  7.911938169929946E+03,  2.791265903438825E+03, -4.547870382935638E+00, -2.050309960547816E+00,  4.766853419734683E+00,
2460681.002824074, A.D. 2025-Jan-05 12:04:04.0000, -1.264826271629511E+04,  7.909887402437670E+03,  2.796032594957120E+03, -4.546427852251739E+00, -2.051212337545671E+00,  4.766534549733704E+00,
2460681.002835648, A.D. 2025-Jan-05 12:04:05.0000, -1.265280841263963E+04,  7.907835732954807E+03,  2.800798967451332E+03, -4.544985829238525E+00, -2.052113838906699E+00,  4.766215362903965E+00,
2460681.002847222, A.D. 2025-Jan-05 12:04:06.0000, -1.265735266716686E+04,  7.905783162358081E+03,  2.805565020605178E+03, -4.543544313979350E+00, -2.053014465375687E+00,  4.765895859876856E+00,
2460681.002858796, A.D. 2025-Jan-05 12:04:07.0000, -1.266189548038650E+04,  7.903729691523440E+03,  2.810330754103005E+03, -4.542103306556796E+00, -2.053914217696994E+00,  4.765576041282887E+00,
2460681.002870370, A.D. 2025-Jan-05 12:04:08.0000, -1.266643685280830E+04,  7.901675321326089E+03,  2.815096167629787E+03, -4.540662807052653E+00, -2.054813096614531E+00,  4.765255907751676E+00,
2460681.002881945, A.D. 2025-Jan-05 12:04:09.0000, -1.267097678494208E+04,  7.899620052640467E+03,  2.819861260871124E+03, -4.539222815547949E+00, -2.055711102871777E+00,  4.764935459911960E+00,
2460681.002893519, A.D. 2025-Jan-05 12:04:10.0000, -1.267551527729771E+04,  7.897563886340255E+03,  2.824626033513238E+03, -4.537783332122923E+00, -2.056608237211766E+00,  4.764614698391595E+00,
2460681.002905093, A.D. 2025-Jan-05 12:04:11.0000, -1.268005233038514E+04,  7.895506823298381E+03,  2.829390485242980E+03, -4.536344356857048E+00, -2.057504500377095E+00,  4.764293623817553E+00,
2460681.002916667, A.D. 2025-Jan-05 12:04:12.0000, -1.268458794471434E+04,  7.893448864387004E+03,  2.834154615747820E+03, -4.534905889829025E+00, -2.058399893109918E+00,  4.763972236815920E+00,
2460681.002928241, A.D. 2025-Jan-05 12:04:13.0000, -1.268912212079536E+04,  7.891390010477538E+03,  2.838918424715851E+03, -4.533467931116776E+00, -2.059294416151954E+00,  4.763650538011909E+00,
2460681.002939815, A.D. 2025-Jan-05 12:04:14.0000, -1.269365485913833E+04,  7.889330262440642E+03,  2.843681911835791E+03, -4.532030480797464E+00, -2.060188070244476E+00,  4.763328528029848E+00,
2460681.002951389, A.D. 2025-Jan-05 12:04:15.0000, -1.269818616025339E+04,  7.887269621146210E+03,  2.848445076796975E+03, -4.530593538947479E+00, -2.061080856128318E+00,  4.763006207493189E+00,
2460681.002962963, A.D. 2025-Jan-05 12:04:16.0000, -1.270271602465076E+04,  7.885208087463385E+03,  2.853207919289360E+03, -4.529157105642447E+00, -2.061972774543874E+00,  4.762683577024509E+00,
2460681.002974537, A.D. 2025-Jan-05 12:04:17.0000, -1.270724445284072E+04,  7.883145662260555E+03,  2.857970439003521E+03, -4.527721180957224E+00, -2.062863826231098E+00,  4.762360637245500E+00,
2460681.002986111, A.D. 2025-Jan-05 12:04:18.0000, -1.271177144533360E+04,  7.881082346405361E+03,  2.862732635630650E+03, -4.526285764965911E+00, -2.063754011929497E+00,  4.762037388776991E+00,
2460681.002997685, A.D. 2025-Jan-05 12:04:19.0000, -1.271629700263978E+04,  7.879018140764680E+03,  2.867494508862561E+03, -4.524850857741852E+00, -2.064643332378146E+00,  4.761713832238929E+00,
2460681.003009259, A.D. 2025-Jan-05 12:04:20.0000, -1.272082112526969E+04,  7.876953046204640E+03,  2.872256058391678E+03, -4.523416459357617E+00, -2.065531788315668E+00,  4.761389968250386E+00,
2460681.003020833, A.D. 2025-Jan-05 12:04:21.0000, -1.272534381373382E+04,  7.874887063590621E+03,  2.877017283911044E+03, -4.521982569885028E+00, -2.066419380480252E+00,  4.761065797429567E+00,
2460681.003032407, A.D. 2025-Jan-05 12:04:22.0000, -1.272986506854271E+04,  7.872820193787247E+03,  2.881778185114321E+03, -4.520549189395155E+00, -2.067306109609641E+00,  4.760741320393802E+00,
2460681.003043981, A.D. 2025-Jan-05 12:04:23.0000, -1.273438489020695E+04,  7.870752437658383E+03,  2.886538761695774E+03, -4.519116317958304E+00, -2.068191976441135E+00,  4.760416537759556E+00,
2460681.003055556, A.D. 2025-Jan-05 12:04:24.0000, -1.273890327923719E+04,  7.868683796067165E+03,  2.891299013350290E+03, -4.517683955644033E+00, -2.069076981711595E+00,  4.760091450142416E+00,
2460681.003067130, A.D. 2025-Jan-05 12:04:25.0000, -1.274342023614412E+04,  7.866614269875956E+03,  2.896058939773368E+03, -4.516252102521154E+00, -2.069961126157436E+00,  4.759766058157109E+00,
2460681.003078704, A.D. 2025-Jan-05 12:04:26.0000, -1.274793576143847E+04,  7.864543859946380E+03,  2.900818540661113E+03, -4.514820758657720E+00, -2.070844410514631E+00,  4.759440362417488E+00,
2460681.003090278, A.D. 2025-Jan-05 12:04:27.0000, -1.275244985563104E+04,  7.862472567139312E+03,  2.905577815710245E+03, -4.513389924121043E+00, -2.071726835518711E+00,  4.759114363536542E+00,
2460681.003101852, A.D. 2025-Jan-05 12:04:28.0000, -1.275696251923266E+04,  7.860400392314876E+03,  2.910336764618092E+03, -4.511959598977684E+00, -2.072608401904763E+00,  4.758788062126398E+00,
2460681.003113426, A.D. 2025-Jan-05 12:04:29.0000, -1.276147375275423E+04,  7.858327336332448E+03,  2.915095387082591E+03, -4.510529783293467E+00, -2.073489110407429E+00,  4.758461458798315E+00,
2460681.003125000, A.D. 2025-Jan-05 12:04:30.0000, -1.276598355670667E+04,  7.856253400050654E+03,  2.919853682802288E+03, -4.509100477133463E+00, -2.074368961760910E+00,  4.758134554162689E+00,
2460681.003136574, A.D. 2025-Jan-05 12:04:31.0000, -1.277049193160098E+04,  7.854178584327383E+03,  2.924611651476334E+03, -4.507671680562009E+00, -2.075247956698961E+00,  4.757807348829053E+00,
2460681.003148148, A.D. 2025-Jan-05 12:04:32.0000, -1.277499887794816E+04,  7.852102890019766E+03,  2.929369292804491E+03, -4.506243393642704E+00, -2.076126095954895E+00,  4.757479843406085E+00,
2460681.003159722, A.D. 2025-Jan-05 12:04:33.0000, -1.277950439625929E+04,  7.850026317984195E+03,  2.934126606487117E+03, -4.504815616438401E+00, -2.077003380261579E+00,  4.757152038501591E+00,
2460681.003171296, A.D. 2025-Jan-05 12:04:34.0000, -1.278400848704549E+04,  7.847948869076312E+03,  2.938883592225186E+03, -4.503388349011222E+00, -2.077879810351435E+00,  4.756823934722529E+00,
2460681.003182870, A.D. 2025-Jan-05 12:04:35.0000, -1.278851115081792E+04,  7.845870544151017E+03,  2.943640249720269E+03, -4.501961591422553E+00, -2.078755386956443E+00,  4.756495532674985E+00,
2460681.003194444, A.D. 2025-Jan-05 12:04:36.0000, -1.279301238808778E+04,  7.843791344062463E+03,  2.948396578674541E+03, -4.500535343733050E+00, -2.079630110808135E+00,  4.756166832964207E+00,
2460681.003206018, A.D. 2025-Jan-05 12:04:37.0000, -1.279751219936632E+04,  7.841711269664063E+03,  2.953152578790780E+03, -4.499109606002628E+00, -2.080503982637600E+00,  4.755837836194569E+00,
2460681.003217592, A.D. 2025-Jan-05 12:04:38.0000, -1.280201058516481E+04,  7.839630321808484E+03,  2.957908249772365E+03, -4.497684378290484E+00, -2.081377003175483E+00,  4.755508542969597E+00,
2460681.003229167, A.D. 2025-Jan-05 12:04:39.0000, -1.280650754599461E+04,  7.837548501347653E+03,  2.962663591323274E+03, -4.496259660655081E+00, -2.082249173151981E+00,  4.755178953891962E+00,
2460681.003240741, A.D. 2025-Jan-05 12:04:40.0000, -1.281100308236705E+04,  7.835465809132750E+03,  2.967418603148089E+03, -4.494835453154153E+00, -2.083120493296845E+00,  4.754849069563483E+00,
2460681.003252315, A.D. 2025-Jan-05 12:04:41.0000, -1.281549719479358E+04,  7.833382246014216E+03,  2.972173284951988E+03, -4.493411755844706E+00, -2.083990964339384E+00,  4.754518890585122E+00,
2460681.003263889, A.D. 2025-Jan-05 12:04:42.0000, -1.281998988378564E+04,  7.831297812841754E+03,  2.976927636440744E+03, -4.491988568783038E+00, -2.084860587008459E+00,  4.754188417556994E+00,
2460681.003275463, A.D. 2025-Jan-05 12:04:43.0000, -1.282448114985470E+04,  7.829212510464315E+03,  2.981681657320731E+03, -4.490565892024707E+00, -2.085729362032483E+00,  4.753857651078360E+00,
2460681.003287037, A.D. 2025-Jan-05 12:04:44.0000, -1.282897099351231E+04,  7.827126339730126E+03,  2.986435347298919E+03, -4.489143725624562E+00, -2.086597290139426E+00,  4.753526591747633E+00,
2460681.003298611, A.D. 2025-Jan-05 12:04:45.0000, -1.283345941527002E+04,  7.825039301486661E+03,  2.991188706082873E+03, -4.487722069636723E+00, -2.087464372056810E+00,  4.753195240162380E+00,
2460681.003310185, A.D. 2025-Jan-05 12:04:46.0000, -1.283794641563945E+04,  7.822951396580667E+03,  2.995941733380752E+03, -4.486300924114605E+00, -2.088330608511709E+00,  4.752863596919315E+00,
2460681.003321759, A.D. 2025-Jan-05 12:04:47.0000, -1.284243199513223E+04,  7.820862625858135E+03,  3.000694428901311E+03, -4.484880289110901E+00, -2.089196000230753E+00,  4.752531662614309E+00,
2460681.003333333, A.D. 2025-Jan-05 12:04:48.0000, -1.284691615426003E+04,  7.818772990164341E+03,  3.005446792353892E+03, -4.483460164677583E+00, -2.090060547940124E+00,  4.752199437842387E+00,
2460681.003344907, A.D. 2025-Jan-05 12:04:49.0000, -1.285139889353458E+04,  7.816682490343804E+03,  3.010198823448438E+03, -4.482040550865927E+00, -2.090924252365556E+00,  4.751866923197730E+00,
2460681.003356481, A.D. 2025-Jan-05 12:04:50.0000, -1.285588021346762E+04,  7.814591127240314E+03,  3.014950521895476E+03, -4.480621447726483E+00, -2.091787114232337E+00,  4.751534119273670E+00,
2460681.003368055, A.D. 2025-Jan-05 12:04:51.0000, -1.286036011457092E+04,  7.812498901696923E+03,  3.019701887406130E+03, -4.479202855309097E+00, -2.092649134265308E+00,  4.751201026662705E+00,
