trajectory_id,epoch_id,time,valid,target_e,target_n,target_u,observed_x,observed_y,observed_z,clock_bias_m,force_e,force_n,force_u
2,2,0.75,1,12.194709171154326,2.9594605811119172,0.1855109409209211,3920050,342960.4,5002882,25.02,0.03,-0.01,0.005
2,3,1,1,12.282321236697518,2.9095603516741666,0.25244129544236893,3920051,342960.6,5002882,25.03,0.03,-0.01,0.005
2,4,1.25,1,12.35867804544976,2.841129213415236,0.2915813704089938,3920052,342960.8,5002882,25.04,0.03,-0.01,0.005
2,5,1.5,1,12.420735492403947,2.7555613467006967,0.2986223873255295,3920053,342961,5002882,25.05,0.03,-0.01,0.005
2,6,1.75,1,12.466019542983613,2.6546000666752674,0.2727892280477045,3920054,342961.2,5002882,25.06,0.03,-0.01,0.005
2,7,2,1,12.49272486499423,2.5403023058681398,0.21692576452149737,3920055,342961.4,5002882,25.07,0.03,-0.01,0.005
2,8,2.25,0,12.499786801520752,2.414996707321068,0.1371817879907436,3920056,342961.6,5002882,25.08,0.03,-0.01,0.005
2,9,2.5,1,12.486923815439098,2.2812361820280116,0.042336002417960164,3920057,342961.8,5002882,25.09,0.03,-0.01,0.005
2,10,2.75,1,12.45464871341284,2.1417458972563406,-0.05717038886264561,3920058,342962,5002882,25.1,0.03,-0.01,0.005
2,11,3,1,12.404248201909795,1.9993677554084468,-0.1503831145765034,3920059,342962.2,5002882,25.11,0.03,-0.01,0.005
2,12,3.25,1,12.337731590275576,1.8570024945825294,-0.22704074859237844,3920060,342962.4,5002882,25.12,0.03,-0.01,0.005
2,13,3.5,1,12.257750685910732,1.7175505904455548,-0.27870435038122854,3920061,342962.6,5002882,25.13,0.03,-0.01,0.005
2,14,3.75,1,12.167494075077952,1.5838531634528576,-0.29968647512937846,3920062,342962.8,5002882,25.14,0.03,-0.01,0.005
2,15,4,1,12.070560004029934,1.4586340953399017,-0.2876772823989415,3920063,342963,5002882,25.15,0.03,-0.01,0.005
2,16,4.25,1,11.97081292828621,1.3444445341746563,-0.243998817470274,3920064,342963.2,5002882,25.16,0.03,-0.01,0.005
2,17,4.5,1,11.872229448986584,1.2436109185957318,-0.17345947252329266,3920065,342963.4,5002882,25.17,0.03,-0.01,0.005
2,18,4.75,1,11.778739778352573,1.158187580163386,-0.08382464945967776,3920066,342963.6,5002882,25.18,0.03,-0.01,0.005
2,19,5,1,11.69407105452864,1.089914889478401,0.015038102964651816,3920067,342963.8,5002882,25.19,0.03,-0.01,0.005
2,20,5.25,1,11.621598752346037,1.04018379877801,0.11224536917136599,3920068,342964,5002882,25.2,0.03,-0.01,0.005
2,21,5.5,1,11.564212113793205,1.0100075033995546,0.1970959796156367,3920069,342964.2,5002882,25.21,0.03,-0.01,0.005
2,22,5.75,1,11.524198963055243,1.000000799466447,0.26024906088564176,3920070,342964.4,5002882,25.22,0.03,-0.01,0.005
2,23,6,1,11.503154498183267,1.0103675583521965,0.29475233609591195,3920071,342964.6,5002882,25.23,0.03,-0.01,0.005
