epoch,lane,input_word,q_before,produced,asa,na,hits,output,q_after,blend,blend_known,beta_status,angle_status,beta,raw,principal,line,R_state,R_reason,R_error,W_state,W_reason,W_error,P_state,P_reason,P_error,S_state,S_reason,S_error,F_state,F_reason,F_error,V_state,V_reason,V_error
0,12,3914172007,1,3914172007,3914171969,2286256193,1,0,1,1,1,0,0,1.2870022175865687,2.0370022175865685,2.0370022175865685,-1.1045904360032246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,4234521976,1,4234521976,4232162608,3963716896,0,3963716896,1,0,1,0,0,2.0552742558319199,2.6802742558319199,2.6802742558319199,-0.4613183977578732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,216056823,1,216056823,81838482,77611136,0,77611136,0,0,1,0,0,0.11065722117389563,1.1106572211738956,1.1106572211738956,1.1106572211738956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,15,3226975607,1,3226975607,2153200755,4596835,2,0,0,1,1,0,0,-0.17670885607003661,1.5732911439299633,1.5732911439299633,-1.5683015096598298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,4.4408920985006262e-16
0,16,4245909147,0,4245909147,1293102747,1225993865,0,1225993865,0,0,1,2,2,,,,,2,2,,2,2,,2,2,,2,2,,2,2,,2,2,
0,17,0,0,0,0,0,0,0,1,1,1,0,0,-3.0221637275714546,-3.0221637275714546,-3.0221637275714546,0.11942892601833854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,3382499973,0,3382499973,3248246785,3223080961,0,3223080961,0,1,1,0,0,0.26916749278570046,-0.6058325072142996,-0.6058325072142996,-0.6058325072142996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,19,1782476287,0,1782476287,1241654645,9524,0,9524,1,0,1,0,0,2.1815222911841055,0.80652229118410546,0.80652229118410546,0.80652229118410546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,1831257867,1,1831257867,1696908811,1696891915,0,1696891915,1,1,1,0,0,-1.2753554896511765,0.22464451034882349,0.22464451034882349,0.22464451034882349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,21,2720854686,1,2720854686,2720580246,2718483090,1,0,1,0,1,0,0,-2.6011731533192091,-2.4761731533192091,-2.4761731533192091,0.66541950027058405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,2468357152,1,2468357152,2468357120,2468357120,0,2468357120,0,0,1,0,0,0.28805544705062586,-0.33694455294937414,-0.33694455294937414,-0.33694455294937414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5511151231257827e-17,0,0,0
0,23,2768648197,1,2768648197,2768254980,2684366852,0,2684366852,0,1,1,0,0,-0.51554900745897903,-0.015549007458979025,-0.015549007458979025,-0.015549007458979025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7144514654701197e-17,0,0,0
0,24,4096148795,0,4096148795,3557180731,2483437841,0,2483437841,0,0,1,0,0,-0.69133692876946196,-2.441336928769462,-2.441336928769462,0.70025572482033116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1177047536,0,1177047536,1107841456,1074270240,0,1074270240,1,1,1,0,0,-2.4275019549776351,-3.9275019549776351,2.3556833522019511,-0.78590930138784199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,1,1,0,0,-0.11065722117389563,-1.9856572211738956,-1.9856572211738956,1.1559354324158975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,27,1008839783,0,1008839783,1006740578,872490082,1,0,1,0,1,0,0,-2.0472637462686034,-1.6722637462686034,-1.6722637462686034,1.4693289073211897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,2561210929,1,2561210929,2560682033,2290116656,0,2290116656,1,1,1,0,0,0.099668652491162038,0.34966865249116202,0.34966865249116202,0.34966865249116202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5511151231257827e-17,0,0,0
0,29,1549420989,1,1549420989,1415202973,1079525533,1,0,1,0,1,1,1,,,,,2,1,,2,1,,2,1,,2,1,,2,1,,2,1,
0,30,1847203413,1,1847203413,1746534420,1612316688,1,0,0,0,1,2,2,,,,,2,2,,2,2,,2,2,,2,2,,2,2,,2,2,
0,31,3388642649,1,3388642649,1235780953,1235780889,1,0,0,0,0,0,0,-3.1415926535897931,-4.8915926535897931,1.3915926535897931,1.3915926535897931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,707529788,0,707529788,706743348,572524596,0,572524596,0,0,1,0,0,-1.1902899496825317,-0.19028994968253166,-0.19028994968253166,-0.19028994968253166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,2704644259,0,2704644259,2165348515,2165346338,0,2165346338,1,1,1,0,0,0.58000277420768087,-0.91999722579231913,-0.91999722579231913,-0.91999722579231913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,34,2254450802,0,2254450802,2254446674,2218795074,0,2218795074,0,1,1,0,0,-0.59717665809267761,-0.34717665809267761,-0.34717665809267761,-0.34717665809267761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5511151231257827e-17,0,0,0
0,35,1,0,1,1,1,0,1,1,0,1,0,0,0.30805278102377642,0.55805278102377642,0.55805278102377642,0.55805278102377642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,36,1664511955,1,1664511955,556158416,539364752,1,0,1,1,1,0,0,-0.46364760900080609,-0.21364760900080609,-0.21364760900080609,-0.21364760900080609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7755575615628914e-17,0,0,0
0,37,71542365,1,71542365,67150429,67142221,2,0,1,0,1,0,0,-3.1415926535897931,-4.7665926535897931,1.5165926535897931,1.5165926535897931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,505542796,1,505542796,505509900,371210252,0,371210252,0,0,1,0,0,1.4659193880646628,3.3409193880646626,-2.9422659191149236,0.19932673447486948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,39,3293742088,1,3293742088,3226633224,1074791432,0,1074791432,0,1,1,0,0,-1.9055331641117113,-3.405533164111711,2.8776521430678752,-0.26394051052191791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,2399535528,0,2399535528,2265055624,2265055496,1,0,0,0,1,0,0,0.60005021340175357,-1.2749497865982464,-1.2749497865982464,-1.2749497865982464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,41,3959918557,0,3959918557,1812434909,671418844,0,671418844,1,1,1,0,0,2.5105132661184641,4.2605132661184637,-2.0226720410611225,1.1189206125286706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,2907619008,0,2907619008,2839977152,2822904832,0,2822904832,0,1,1,0,0,0.84194160034226573,1.0919416003422657,1.0919416003422657,1.0919416003422657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,43,2728639459,0,2728639459,2695085027,2149661664,1,0,1,0,1,0,0,-0.81103357191912584,-0.06103357191912584,-0.06103357191912584,-0.06103357191912584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5511151231257827e-17,0,0,4.4408920985006262e-16
0,44,1,1,1,0,0,0,0,1,1,1,2,2,,,,,2,2,,2,2,,2,2,,2,2,,2,2,,2,2,
0,45,2093835608,1,2093835608,1019569424,746857728,2,0,1,0,1,0,0,-0.75092906239794033,0.62407093760205967,0.62407093760205967,0.62407093760205967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,3709126996,1,3709126996,3507521872,3490711808,0,3490711808,0,0,1,0,0,-0.21109333322274654,-1.2110933332227465,-1.2110933332227465,-1.2110933332227465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,3720341967,1,3720341967,2241030469,68380736,0,68380736,0,1,1,0,0,0.56931319110066192,1.1943131911006619,1.1943131911006619,1.1943131911006619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,672530693,0,672530693,131332,131332,0,131332,0,0,1,0,0,0.36397895650964407,-1.0110210434903559,-1.0110210434903559,-1.0110210434903559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,4176213738,0,4176213738,1626076904,1623823584,0,1623823584,1,1,1,0,0,0.49934672168013011,2.3743467216801299,2.3743467216801299,-0.76724593190966317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,0
0,50,2001473823,0,2001473823,1463816478,1111490826,0,1111490826,0,1,1,0,0,0.40489178628508338,-0.095108213714916623,-0.095108213714916623,-0.095108213714916623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,51,1890832254,0,1890832254,1890813484,1351845420,1,0,1,0,1,0,0,2.9764439761751662,3.3514439761751662,-2.93174133100442,0.20985132258537309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,1280130282,1,1280130282,1145847010,4727968,1,0,1,1,1,0,0,-0.9467732738181398,-0.4467732738181398,-0.4467732738181398,-0.4467732738181398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,0,1,0,0,0,0,0,1,0,1,0,0,2.5748634360662868,4.0748634360662868,-2.2083218711132995,0.93327078247649364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8817841970012523e-16,0,0,0
0,54,3773610783,1,3773610783,3773604637,3771499293,2,0,0,0,1,0,0,0.78539816339744828,2.2853981633974483,2.2853981633974483,-0.85619449019234484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,2480830643,1,2480830643,2476628130,2157318272,0,2157318272,0,1,1,0,0,-1.5707963267948966,-2.8207963267948966,-2.8207963267948966,0.32079632679489656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,2090660760,0,2090660760,1276146560,1074803328,0,1074803328,0,0,1,0,0,0.52606641899676354,-1.2239335810032363,-1.2239335810032363,-1.2239335810032363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,921708098,0,921708098,115352642,73401346,0,73401346,1,1,1,0,0,-0.21109333322274654,0.53890666677725352,0.53890666677725352,0.53890666677725352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16
0,58,793798425,0,793798425,251667721,234890505,0,234890505,0,1,1,1,1,,,,,2,1,,2,1,,2,1,,2,1,,2,1,,2,1,
0,59,2202235807,0,2202235807,2197959579,16921242,0,16921242,1,0,1,0,0,1.5707963267948966,3.4457963267948966,-2.8373889803846897,0.30420367320510344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,3281893314,1,3281893314,1133287360,1124898496,2,0,1,1,1,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,3538949566,1,3538949566,1383077170,308286722,0,308286722,1,0,1,0,0,-2.117585167684144,-0.24258516768414395,-0.24258516768414395,-0.24258516768414395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,0,1,0,0,0,0,0,0,0,0,0,0,-1.2120256565243244,-1.5870256565243244,-1.5870256565243244,1.5545669970654687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63,2084815205,1,2084815205,2084667716,1946157376,0,1946157376,0,1,1,0,0,-0.46364760900080609,-0.71364760900080615,-0.71364760900080615,-0.71364760900080615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,3342083724,0,3342083724,118760460,118760452,0,118760452,0,0,1,0,0,-0.63650821578795103,-1.1365082157879511,-1.1365082157879511,-1.1365082157879511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,1437578181,0,1437578181,353317252,286208256,1,0,1,1,1,0,0,2.0344439357957027,1.6594439357957027,1.6594439357957027,-1.4821487177940904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,2374829522,0,2374829522,2358052242,2282553744,1,0,0,1,1,0,0,0.48447792903702319,1.3594779290370231,1.3594779290370231,1.3594779290370231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,67,2051144193,0,2051144193,2051144193,2051144193,1,0,1,0,1,0,0,2.1975392280059434,3.3225392280059434,-2.9606460791736429,0.18094657441615025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,0
0,68,2187899341,1,2187899341,2187374669,2185244749,0,2185244749,1,1,1,0,0,-0.18998828791871572,-0.06498828791871572,-0.06498828791871572,-0.06498828791871572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,3001248568,1,3001248568,2464375352,2462253600,0,2462253600,1,0,1,0,0,0.91794969569412233,1.9179496956941224,1.9179496956941224,-1.2236429578956707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,1499574088,1,1499574088,1499564552,425822728,1,0,0,0,1,0,0,0.87090345707565298,0.12090345707565298,0.12090345707565298,0.12090345707565298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,71,0,1,0,0,0,0,0,0,1,1,0,0,0.31099828060554097,-0.31400171939445903,-0.31400171939445903,-0.31400171939445903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6653345369377348e-16,0,0,0
0,72,4253476374,0,4253476374,4186366486,4169556480,0,4169556480,0,0,1,0,0,0.27094685033842053,-0.85405314966157952,-0.85405314966157952,-0.85405314966157952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,73,1886090638,0,1886090638,6493452,2228488,0,2228488,1,1,1,0,0,1.2490457723982544,1.7490457723982544,1.7490457723982544,-1.3925468811915387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,2578225412,0,2578225412,2569570564,2435352832,0,2435352832,0,1,1,0,0,-0.39234014421551577,-2.0173401442155159,-2.0173401442155159,1.1242525093742772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,1585691238,0,1585691238,411281990,402891334,0,402891334,1,0,1,0,0,1.7033478590915707,0.70334785909157072,0.70334785909157072,0.70334785909157072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,1230746699,1,1230746699,1213936715,1213862987,0,1213862987,1,1,1,0,0,0.46364760900080609,2.2136476090008061,2.2136476090008061,-0.92794504458898697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,1796289583,1,1796289583,722539565,721425448,0,721425448,1,0,1,0,0,2.5899376710612465,1.2149376710612465,1.2149376710612465,1.2149376710612465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,871288122,1,871288122,602687802,48761138,1,0,0,0,1,0,0,-1.1441688336680205,0.60583116633197953,0.60583116633197953,0.60583116633197953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,79,416796753,1,416796753,148357185,13025344,1,0,0,1,1,0,0,2.9584818363273091,3.9584818363273091,-2.3247034708522771,0.81688918273751598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,1,0,1,1,1,0,1,0,0,1,0,0,-0.90975315794420974,-2.28475315794421,-2.28475315794421,0.85683949564558315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,0
0,81,187688579,0,187688579,19916419,19325443,1,0,1,1,1,0,0,1.1410340476982082,2.1410340476982084,2.1410340476982084,-1.0005586058915847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,0
0,82,2531123974,0,2531123974,2229084422,2229018884,0,2229018884,0,1,1,0,0,0.25255427577805956,0.002554275778059556,0.002554275778059556,0.002554275778059556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,4253480967,0,4253480967,4119257095,898031620,0,898031620,1,0,1,0,0,-1.3352513460740332,-1.9602513460740332,-1.9602513460740332,1.1813413075157599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,84,3443241026,1,3443241026,2369466434,221974530,0,221974530,1,1,1,0,0,-1.2870022175865687,-1.4120022175865687,-1.4120022175865687,-1.4120022175865687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85,2809848325,1,2809848325,2809840132,2805645316,1,0,1,0,1,0,0,-0.8652281491096856,0.8847718508903144,0.8847718508903144,0.8847718508903144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,86,2961821110,1,2961821110,2424424498,2424326194,1,0,0,0,1,0,0,0.80667154942150954,-0.81832845057849046,-0.81832845057849046,-0.81832845057849046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,1389481452,1,1389481452,1342229612,1342194796,1,0,0,1,1,1,1,,,,,2,1,,2,1,,2,1,,2,1,,2,1,,2,1,
0,88,903718804,0,903718804,362652436,362062612,0,362062612,0,0,1,2,2,,,,,2,2,,2,2,,2,2,,2,2,,2,2,,2,2,
0,89,1,0,1,1,1,0,1,1,1,1,0,0,-3.1415926535897931,-3.8915926535897931,2.3915926535897931,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,3476640477,0,3476640477,3392213661,3392147996,1,0,0,1,1,0,0,0.94405342558384975,0.44405342558384975,0.44405342558384975,0.44405342558384975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,91,83284281,0,83284281,6721841,4587825,0,4587825,1,0,1,0,0,1.7782925532300993,0.40329255323009927,0.40329255323009927,0.40329255323009927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,92,1457218565,1,1457218565,1419272193,1150312448,0,1150312448,1,1,1,0,0,-0.10308160852270024,-0.22808160852270024,-0.22808160852270024,-0.22808160852270024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7755575615628914e-17,0,0,0
0,93,2784098163,1,2784098163,2247192947,95514978,1,0,1,0,0,0,0,2.9764439761751662,1.3514439761751662,1.3514439761751662,1.3514439761751662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,1598087254,1,1598087254,1598079062,1577107524,0,1577107524,0,0,1,0,0,1.1964627107873127,-0.0535372892126873,-0.0535372892126873,-0.0535372892126873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,95,2809228999,1,2809228999,2775649862,2703298054,1,0,0,1,1,1,1,,,,,2,1,,2,1,,2,1,,2,1,,2,1,,2,1,
0,96,1830187361,0,1830187361,756445249,622227521,1,0,0,0,1,0,0,-0.5880026035475675,-0.3380026035475675,-0.3380026035475675,-0.3380026035475675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5511151231257827e-17,0,0,0
0,97,3595189528,0,3595189528,3321904136,3254792200,1,0,1,1,1,0,0,-1.1071487177940904,-1.9821487177940904,-1.9821487177940904,1.1594439357957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,98,1,0,1,1,1,0,1,0,1,1,0,0,-0.73543976767550556,1.1395602323244944,1.1395602323244944,1.1395602323244944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,99,554016156,0,554016156,554015900,17079452,1,0,1,0,1,0,0,0.96525166318992661,1.0902516631899266,1.0902516631899266,1.0902516631899266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,100,4262104697,1,4262104697,4262071400,1376390176,0,1376390176,1,1,1,0,0,1.237552025683224,1.862552025683224,1.862552025683224,-1.2790406279065691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,0
0,101,2811281041,1,2811281041,2786110992,637578768,0,637578768,1,0,1,0,5,-1.7681918866447774,,,,2,5,,2,5,,2,5,,2,5,,2,5,,2,5,
0,102,1926338452,1,1926338452,583078660,583078148,0,583078148,0,0,1,0,6,1.0191413442663497,,,,2,6,,2,6,,2,6,,2,6,,2,6,,2,6,
0,103,1147358741,1,1147358741,1145244677,1140984837,1,0,0,1,1,0,7,-0.033320995878247196,,,,2,7,,2,7,,2,7,,2,7,,2,7,,2,7,
0,104,2255487712,0,2255487712,72352288,67109408,0,67109408,0,0,1,0,0,0.32175055439664219,0.19675055439664219,0.19675055439664219,0.19675055439664219,0,0,0,2,100,,0,0,0,0,0,0,0,0,5.5511151231257827e-17,0,0,0
0,105,2358631767,0,2358631767,2350209110,1396822,0,1396822,1,1,1,0,0,0.15991312315821926,0.15991312315821926,0.15991312315821926,0.15991312315821926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106,3925154313,0,3925154313,2314476041,2179203585,0,2179203585,0,1,1,0,0,0.91510070055336046,0.040100700553360458,0.040100700553360458,0.040100700553360458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107,1,0,1,1,1,0,1,1,0,1,0,0,1.2120256565243244,2.3370256565243244,2.3370256565243244,-0.80456699706546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,108,3919907397,1,3919907397,1770063877,1761609733,0,1761609733,1,1,1,0,0,1.0943289073211899,0.84432890732118993,0.84432890732118993,0.84432890732118993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102230246251565e-16,0,0,0
0,109,3531738752,1,3531738752,3531607680,2424310784,0,2424310784,1,0,1,0,0,-0.96007036240568799,-2.2100703624056881,-2.2100703624056881,0.93152229118410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,4.4408920985006262e-16
0,110,2975272832,1,2975272832,2975272832,2974223232,0,2974223232,0,0,1,0,0,-1.1659045405098132,-2.0409045405098132,-2.0409045405098132,1.1006881130799799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,3420224951,1,3420224951,2342288695,160199958,1,0,0,1,1,0,0,-2.3864882501111202,-3.8864882501111202,2.396697057068466,-0.74489559652132709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16
0,112,511273496,0,511273496,510741000,306203136,0,306203136,0,0,1,0,0,-0.63107938747132919,-1.8810793874713292,-1.8810793874713292,1.2605132661184639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,3190813133,0,3190813133,3190763977,2921935041,1,0,1,1,1,0,0,-1.7681918866447774,-3.5181918866447774,2.7649934205348088,-0.37659923305498433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4408920985006262e-16,0,0,0
0,114,2754193381,0,2754193381,2217256421,2217255333,2,0,0,1,1,0,0,0.07130746478529032,1.6963074647852903,1.6963074647852903,-1.4452851888045029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,115,1426834056,0,1426834056,1426686080,1409908736,0,1409908736,1,0,1,0,0,2.1437624696836028,0.64376246968360284,0.64376246968360284,0.64376246968360284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,116,0,1,0,0,0,0,0,1,1,1,1,1,,,,,2,1,,2,1,,2,1,,2,1,,2,1,,2,1,
0,117,1929601593,1,1929601593,1896038928,1610826256,0,1610826256,1,0,1,0,0,1.5707963267948966,1.6957963267948966,1.6957963267948966,-1.4457963267948966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118,4122457101,1,4122457101,624365581,85397517,0,85397517,0,0,1,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,119,1863537623,1,1863537623,1862341335,1325470419,0,1325470419,0,1,1,0,0,-2.3561944901923448,-2.9811944901923448,-2.9811944901923448,0.16039816339744828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,2637257277,0,2637257277,202396221,202396172,0,202396172,0,0,1,0,0,0.17985349979247828,-1.4451465002075217,-1.4451465002075217,-1.4451465002075217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2204460492503131e-16,0,0,0
0,121,809694785,0,809694785,805360705,805355585,1,0,1,1,1,0,0,1.4559197213779975,1.3309197213779975,1.3309197213779975,1.3309197213779975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
