epoch_id,channel,satellite_id,sx_rx_m,sy_rx_m,sz_rx_m,code_m,add_correction_m,sigma_m,ready
26,15,G16,2948401.126507159,-21535602.42148977,14564203.22874744,23552298.165265057,100072.20614096882,10.97657958644472,1
26,17,G18,25390555.794005826,6354971.762306909,5438346.339610949,21974777.97019335,-76836.06527601181,4.37416659085257,1
26,24,G25,16792604.76708632,18400596.98137408,9316682.881987853,22575752.70306155,116487.52316177194,5.818858120544,1
26,25,G26,10292674.43128971,-12750826.614425726,20586898.75907983,21304483.407165542,-117770.06818528031,4.036203809767586,1
26,27,G28,24100738.5336815,-5440463.760567636,9781131.249327725,21115683.847011,-124095.4392942826,3.6162844658227598,1
26,28,G29,13444001.260779113,7500488.71953097,21626703.084681455,20749153.86887605,-72873.65221370752,3.37309777617976,1
26,30,G31,17327340.918574847,-10329784.096079392,17115697.766591303,20685807.347086772,-36122.04741176822,3.426972140854499,1
27,3,G04,-6406342.612091525,-15135317.127783915,20851750.144166082,24599065.35412342,19457.35430634733,16.65979933460371,1
27,15,G16,2949313.165318092,-21533874.02868443,14566553.249490544,23551815.77926356,100072.2104782421,10.972388535188378,1
27,17,G18,25389860.939765733,6355120.150169019,5441424.186060762,21974426.82378943,-76836.06122367502,4.373562898933897,1
27,24,G25,16792908.057446588,18401811.547599114,9313865.615461413,22576466.00597958,116487.52110592896,5.819915244402566,1
27,25,G26,10294161.191938223,-12748579.666745227,20587580.08587576,21304216.142981082,-117770.06885116201,4.0357440386979295,1
27,27,G28,24101963.084144473,-5440147.399612559,9778291.474710738,21116194.090819303,-124095.43642282447,3.6165961618843467,1
27,28,G29,13442291.584193308,7502645.4495529365,21627000.572118305,20749592.512067735,-72873.65042604829,3.373328070518118,1
27,30,G31,17329533.56174183,-10329375.712153235,17113786.688121665,20685962.32177251,-36122.04688156194,3.4269477520948097,1
28,3,G04,-6404687.7147592725,-15137378.46432177,20850742.796296548,24599079.32323212,19457.355618794078,16.65802568247817,1
28,15,G16,2950225.406271247,-21532145.404241983,14568902.946032468,23551333.331837296,100072.21462200064,10.968200735253987,1
28,17,G18,25389165.71256111,6355268.540553171,5444501.918215745,21974075.751095224,-76836.05724752617,4.372959337282137,1
28,24,G25,16793211.25841955,18403025.77756876,9311048.151563043,22577179.227928594,116487.5189487631,5.820972665486731,1
28,25,G26,10295648.110182274,-12746332.724272914,20588260.962369,21303949.096016932,-117770.0695873485,4.03528445142647,1
28,27,G28,24103187.29687735,-5439831.13057972,9775451.492323335,21116704.40889573,-124095.43361437606,3.6169079404953153,1
28,28,G29,13440582.00728966,7504802.308985912,21627297.598764773,20750031.299886826,-72873.64869724601,3.3735584633765545,1
28,30,G31,17331725.98358295,-10328967.480573898,17111875.24120162,20686117.407022826,-36122.046410927345,3.426923459757224,1
29,3,G04,-6403033.015736698,-15139439.800363386,20849735.004353605,24599093.52519653,19457.35720442178,16.65625385059304,1
29,15,G16,2951137.849168071,-21530416.548632678,14571252.317760395,23550851.035739318,100072.21894394545,10.964016249308976,1
29,17,G18,25388470.11207162,6355416.933582708,5447579.537479264,21973724.890037265,-76836.05319962568,4.3723561204292105,1
29,24,G25,16793514.369952623,18404239.671279237,9308230.490353454,22577892.59115457,116487.51688727963,5.822030594180979,1
29,25,G26,10297135.185643496,-12744085.78760475,20588941.38838348,21303682.08479083,-117770.07025704908,4.03482501791044,1
29,27,G28,24104411.17184745,-5439514.953424037,9772611.302225862,21117214.864898674,-124095.43074651848,3.617219915556123,1
29,28,G29,13438872.5301133,7506959.297781674,21627594.16461379,20750470.14410502,-72873.64691294557,3.373788923443845,1
29,30,G31,17333918.18404281,-10328559.401315626,17109963.425873984,20686272.735180173,-36122.045883762315,3.4268992859375143,1
30,3,G04,-6401378.515444905,-15141501.135354616,20848726.768598404,24599107.88519011,19457.35861143545,16.654484525581154,1
30,15,G16,2952050.4944614354,-21528687.46109036,14573601.365741909,23550368.606182076,100072.22314723744,10.959834820188828,1
30,17,G18,25387774.138474375,6355565.329274012,5450657.043053342,21973374.093196105,-76836.04919822927,4.371753090192903,1
30,24,G25,16793817.391994286,18405453.228725802,9305412.631893339,22578605.978950456,116487.51476392706,5.823088916913017,1
30,25,G26,10298622.417941872,-12741838.857337913,20589621.363743607,21303415.252254955,-117770.07096956935,4.034365741991213,1
30,27,G28,24105634.708730116,-5439198.868177267,9769770.905155923,21117725.453802485,-124095.42791710378,3.617531990417171,1
30,28,G29,13437163.153118024,7509116.4153757375,21627890.269587785,20750909.126249738,-72873.6451645693,3.3740194844096214,1
30,30,G31,17336110.16306488,-10328151.474354569,17108051.242181577,20686428.158266705,-36122.04539285467,3.426875201017799,1
31,3,G04,-6399724.213120772,-15143562.470216112,20847718.088570867,24599122.460728783,19457.36033658106,16.6527180663883,1
31,15,G16,2952963.341952509,-21526958.14208529,14575950.089364132,23549886.42902479,100072.22755866345,10.955656791520598,1
31,17,G18,25387077.79178049,6355713.727680064,5453734.434873757,21973023.44991686,-76836.04511297059,4.371150336351609,1
31,24,G25,16794120.324491914,18406666.44990477,9302594.576243397,22579319.40304279,116487.51275235847,5.8241477550703795,1
31,25,G26,10300109.807762373,-12739591.932461435,20590300.888760064,21303148.477793407,-117770.07160452347,4.03390663937509,1
31,27,G28,24106857.90807617,-5438882.874643332,9766930.29981946,21118236.12925937,-124095.42501822504,3.6178442119916525,1
31,28,G29,13435453.875533968,7511273.662748285,21628185.913820915,20751348.204998855,-72873.64335141536,3.3742501428371496,1
31,30,G31,17338301.920071162,-10327743.699762244,17106138.690623317,20686583.70420277,-36122.04483595084,3.4268512218573477,1
32,3,G04,-6398070.109185095,-15145623.804393906,20846708.96453201,24599136.9597657,19457.361655753215,16.65095299089449,1
32,15,G16,2953876.3916588775,-21525228.591675702,14578298.488574376,23549404.293748017,100072.2317015078,10.951481568739664,1
32,17,G18,25386381.072001725,6355862.1288513215,5456811.712876288,21972672.86694557,-76836.0411341809,4.370547798013909,1
32,24,G25,16794423.167394307,18407879.334811118,9299776.323464371,22580032.77520328,116487.51059908544,5.8252069437854015,1
32,25,G26,10301597.354724718,-12737345.0135727,20590979.963257175,21302881.78374246,-117770.07233757194,4.0334476674162705,1
32,27,G28,24108080.76956056,-5438566.972855353,9764089.486954033,21118746.986198522,-124095.42220743712,3.61815655955797,1
32,28,G29,13433744.69781508,7513431.039334558,21628481.097235497,20751787.425024938,-72873.64162042947,3.3744808780184425,1
32,30,G31,17340493.45604985,-10327336.077321049,17104225.77033004,20686739.364053857,-36122.04436229922,3.4268273347973435,1
33,3,G04,-6396416.203663735,-15147685.137825636,20845699.39650258,24599151.96806977,19457.363405436347,16.649190973901998,1
33,15,G16,2954789.6433819314,-21523498.810332086,14580646.56276018,23548922.26289335,100072.23612661703,10.947309510866543,1
33,17,G18,25385683.979148902,6356010.532841962,5459888.876996775,21972322.411849473,-76836.03704198415,4.369945528607296,1
33,24,G25,16794725.920648593,18409091.883441385,9296957.873616954,22580746.34727346,116487.50859689471,5.826266768959431,1
33,25,G26,10303085.058805196,-12735098.100731757,20591658.587221406,21302615.128780004,-117770.07296576838,4.032988849037375,1
33,27,G28,24109303.293151047,-5438251.1627665395,9761248.46662,21119257.910146512,-124095.41930266154,3.6184690181638595,1
33,28,G29,13432035.620006397,7515588.545086443,21628775.81982453,20752226.781860728,-72873.63980188066,3.3747117456633937,1
33,30,G31,17342684.770423442,-10326928.607101616,17102312.48180054,20686895.17020757,-36122.04379944395,3.4268035266539414,1
34,3,G04,-6394762.496582834,-15149746.47044886,20844689.384503298,24599166.793774758,19457.36486106527,16.647430026696657,1
34,15,G16,2955703.097574497,-21521768.797287915,14582994.312988516,23548440.16223781,100072.24035660952,10.943140328136858,1
34,17,G18,25384986.513233885,6356158.939702129,5462965.9271709975,21971971.859032158,-76836.03302700812,4.36934352568897,1
34,24,G25,16795028.584203456,18410304.095790718,9294139.226761881,22581459.942796737,116487.50649198149,5.827326967153603,1
34,25,G26,10304572.91962323,-12732851.194536036,20592336.76047762,21302348.439196315,-117770.0736650103,4.032530159715554,1
34,27,G28,24110525.478814248,-5437935.444335137,9758407.238877753,21119769.00496703,-124095.41646178125,3.6187816373340227,1
34,28,G29,13430326.642154131,7517746.179953733,21629070.081581008,20752666.14204696,-72873.63804287315,3.374942675093501,1
34,30,G31,17344875.863134928,-10326521.289080942,17100398.8250777,20687051.047278967,-36122.04329688808,3.4267798221010497,1
35,3,G04,-6393108.9883624725,-15151807.801709741,20843678.92879585,24599181.771924853,19457.366474366852,16.645671080872383,1
35,15,G16,2956616.754037516,-21520038.5530137,14585341.738646867,23547958.157069866,100072.24468881471,10.938974253739747,1
35,17,G18,25384288.674267795,6356307.349484991,5466042.863334743,21971621.583743107,-76836.02897051295,4.368741818322675,1
35,24,G25,16795331.158006288,18411515.97185543,9291320.382959861,22582173.620964244,116487.50444254887,5.828387681346759,1
35,25,G26,10306060.937864063,-12730604.293974556,20593014.4833357,21302081.89088959,-117770.07432570099,4.032071615211129,1
35,27,G28,24111747.32651768,-5437619.817515439,9755565.803787645,21120280.217053015,-124095.41358643929,3.619094412588223,1
35,28,G29,13428617.76430363,7519903.94388775,21629363.882497944,20753105.635134052,-72873.63625171431,3.3751736932052614,1
35,30,G31,17347066.734128855,-10326114.12323333,17098484.80020438,20687207.11476714,-36122.04276148546,3.4267562172438617,1
36,3,G04,-6391455.678240839,-15153869.132528521,20842668.02891917,24599196.83774484,19457.367977589467,16.643915354808485,1
36,15,G16,2957530.6127883526,-21518308.077567723,14587688.83968256,23547475.974886913,100072.24894746131,10.934811791209597,1
36,17,G18,25383590.462262034,6356455.76224259,5469119.685423858,21971271.34810095,-76836.02494235513,4.368140288245952,1
36,24,G25,16795633.642005015,18412727.51163141,9288501.342271632,22582887.3192344,116487.50235550925,5.829448660911949,1
