API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API

*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************


*******************************************************************************
Ephemeris / API_USER Mon Sep 14 20:52:10 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2025-Jan-24 00:00:00.0000 TDB
Stop  time      : A.D. 2025-Feb-10 00:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260914.p261211
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-SEP-14. PREDICTS-> 2026-DEC-10
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2460699.541666667, A.D. 2025-Jan-24 01:00:00.0000, -2.116538502728897E+05, -2.970731429988386E+05, -1.620895876537732E+05,  8.524022025391238E-01, -4.273840683446806E-01, -2.306090986422947E-01,
2460699.545138889, A.D. 2025-Jan-24 01:05:00.0000, -2.113980682998490E+05, -2.972012735150785E+05, -1.621587240896031E+05,  8.528108763727569E-01, -4.268193248877173E-01, -2.303004472889053E-01,
2460699.548611111, A.D. 2025-Jan-24 01:10:00.0000, -2.111421637918961E+05, -2.973292345647621E+05, -1.622277679063918E+05,  8.532191019063187E-01, -4.262542913392744E-01, -2.299916383886102E-01,
2460699.552083333, A.D. 2025-Jan-24 01:15:00.0000, -2.108861368835635E+05, -2.974570260608949E+05, -1.622967190568936E+05,  8.536268788567112E-01, -4.256889679196912E-01, -2.296826720624999E-01,
2460699.555555556, A.D. 2025-Jan-24 01:20:00.0000, -2.106299877094687E+05, -2.975846479165488E+05, -1.623655774938989E+05,  8.540342069408597E-01, -4.251233548495096E-01, -2.293735484317753E-01,
2460699.559027778, A.D. 2025-Jan-24 01:25:00.0000, -2.103737164043139E+05, -2.977121000448617E+05, -1.624343431702344E+05,  8.544410858757154E-01, -4.245574523494752E-01, -2.290642676177495E-01,
2460699.562500000, A.D. 2025-Jan-24 01:30:00.0000, -2.101173231028865E+05, -2.978393823590376E+05, -1.625030160387633E+05,  8.548475153782540E-01, -4.239912606405360E-01, -2.287548297418463E-01,
2460699.565972222, A.D. 2025-Jan-24 01:35:00.0000, -2.098608079400585E+05, -2.979664947723472E+05, -1.625715960523854E+05,  8.552534951654771E-01, -4.234247799438438E-01, -2.284452349256011E-01,
2460699.569444444, A.D. 2025-Jan-24 01:40:00.0000, -2.096041710507870E+05, -2.980934371981273E+05, -1.626400831640369E+05,  8.556590249544110E-01, -4.228580104807543E-01, -2.281354832906608E-01,
2460699.572916667, A.D. 2025-Jan-24 01:45:00.0000, -2.093474125701140E+05, -2.982202095497812E+05, -1.627084773266901E+05,  8.560641044621079E-01, -4.222909524728265E-01, -2.278255749587843E-01,
2460699.576388889, A.D. 2025-Jan-24 01:50:00.0000, -2.090905326331662E+05, -2.983468117407787E+05, -1.627767784933546E+05,  8.564687334056457E-01, -4.217236061418238E-01, -2.275155100518423E-01,
2460699.579861111, A.D. 2025-Jan-24 01:55:00.0000, -2.088335313751553E+05, -2.984732436846562E+05, -1.628449866170759E+05,  8.568729115021279E-01, -4.211559717097142E-01, -2.272052886918169E-01,
2460699.583333333, A.D. 2025-Jan-24 02:00:00.0000, -2.085764089313779E+05, -2.985995052950166E+05, -1.629131016509366E+05,  8.572766384686846E-01, -4.205880493986697E-01, -2.268949110008032E-01,
2460699.586805556, A.D. 2025-Jan-24 02:05:00.0000, -2.083191654372154E+05, -2.987255964855297E+05, -1.629811235480556E+05,  8.576799140224716E-01, -4.200198394310674E-01, -2.265843771010078E-01,
2460699.590277778, A.D. 2025-Jan-24 02:10:00.0000, -2.080618010281340E+05, -2.988515171699318E+05, -1.630490522615885E+05,  8.580827378806715E-01, -4.194513420294897E-01, -2.262736871147500E-01,
2460699.593750000, A.D. 2025-Jan-24 02:15:00.0000, -2.078043158396848E+05, -2.989772672620263E+05, -1.631168877447280E+05,  8.584851097604932E-01, -4.188825574167235E-01, -2.259628411644612E-01,
2460699.597222222, A.D. 2025-Jan-24 02:20:00.0000, -2.075467100075038E+05, -2.991028466756830E+05, -1.631846299507031E+05,  8.588870293791723E-01, -4.183134858157621E-01, -2.256518393726858E-01,
2460699.600694444, A.D. 2025-Jan-24 02:25:00.0000, -2.072889836673117E+05, -2.992282553248392E+05, -1.632522788327797E+05,  8.592884964539714E-01, -4.177441274498035E-01, -2.253406818620808E-01,
2460699.604166667, A.D. 2025-Jan-24 02:30:00.0000, -2.070311369549141E+05, -2.993534931234988E+05, -1.633198343442607E+05,  8.596895107021806E-01, -4.171744825422526E-01, -2.250293687554157E-01,
2460699.607638889, A.D. 2025-Jan-24 02:35:00.0000, -2.067731700062013E+05, -2.994785599857328E+05, -1.633872964384856E+05,  8.600900718411165E-01, -4.166045513167197E-01, -2.247179001755734E-01,
2460699.611111111, A.D. 2025-Jan-24 02:40:00.0000, -2.065150829571486E+05, -2.996034558256794E+05, -1.634546650688310E+05,  8.604901795881237E-01, -4.160343339970218E-01, -2.244062762455496E-01,
2460699.614583333, A.D. 2025-Jan-24 02:45:00.0000, -2.062568759438159E+05, -2.997281805575440E+05, -1.635219401887103E+05,  8.608898336605738E-01, -4.154638308071826E-01, -2.240944970884532E-01,
2460699.618055556, A.D. 2025-Jan-24 02:50:00.0000, -2.059985491023480E+05, -2.998527340955992E+05, -1.635891217515737E+05,  8.612890337758670E-01, -4.148930419714324E-01, -2.237825628275066E-01,
2460699.621527778, A.D. 2025-Jan-24 02:55:00.0000, -2.057401025689743E+05, -2.999771163541847E+05, -1.636562097109087E+05,  8.616877796514308E-01, -4.143219677142089E-01, -2.234704735860454E-01,
2460699.625000000, A.D. 2025-Jan-24 03:00:00.0000, -2.054815364800093E+05, -3.001013272477080E+05, -1.637232040202396E+05,  8.620860710047208E-01, -4.137506082601566E-01, -2.231582294875189E-01,
2460699.628472222, A.D. 2025-Jan-24 03:05:00.0000, -2.052228509718520E+05, -3.002253666906436E+05, -1.637901046331279E+05,  8.624839075532212E-01, -4.131789638341280E-01, -2.228458306554903E-01,
2460699.631944444, A.D. 2025-Jan-24 03:10:00.0000, -2.049640461809861E+05, -3.003492345975338E+05, -1.638569115031720E+05,  8.628812890144448E-01, -4.126070346611831E-01, -2.225332772136362E-01,
2460699.635416667, A.D. 2025-Jan-24 03:15:00.0000, -2.047051222439803E+05, -3.004729308829882E+05, -1.639236245840075E+05,  8.632782151059325E-01, -4.120348209665901E-01, -2.222205692857473E-01,
2460699.638888889, A.D. 2025-Jan-24 03:20:00.0000, -2.044460792974878E+05, -3.005964554616841E+05, -1.639902438293072E+05,  8.636746855452546E-01, -4.114623229758249E-01, -2.219077069957287E-01,
2460699.642361111, A.D. 2025-Jan-24 03:25:00.0000, -2.041869174782466E+05, -3.007198082483666E+05, -1.640567691927811E+05,  8.640707000500100E-01, -4.108895409145722E-01, -2.215946904675990E-01,
2460699.645833333, A.D. 2025-Jan-24 03:30:00.0000, -2.039276369230795E+05, -3.008429891578484E+05, -1.641232006281764E+05,  8.644662583378269E-01, -4.103164750087256E-01, -2.212815198254918E-01,
2460699.649305556, A.D. 2025-Jan-24 03:35:00.0000, -2.036682377688938E+05, -3.009659981050100E+05, -1.641895380892774E+05,  8.648613601263631E-01, -4.097431254843871E-01, -2.209681951936547E-01,
2460699.652777778, A.D. 2025-Jan-24 03:40:00.0000, -2.034087201526818E+05, -3.010888350047998E+05, -1.642557815299060E+05,  8.652560051333054E-01, -4.091694925678682E-01, -2.206547166964499E-01,
2460699.656250000, A.D. 2025-Jan-24 03:45:00.0000, -2.031490842115202E+05, -3.012114997722341E+05, -1.643219309039212E+05,  8.656501930763711E-01, -4.085955764856894E-01, -2.203410844583545E-01,
2460699.659722222, A.D. 2025-Jan-24 03:50:00.0000, -2.028893300825706E+05, -3.013339923223973E+05, -1.643879861652194E+05,  8.660439236733068E-01, -4.080213774645809E-01, -2.200272986039602E-01,
2460699.663194444, A.D. 2025-Jan-24 03:55:00.0000, -2.026294579030791E+05, -3.014563125704417E+05, -1.644539472677344E+05,  8.664371966418892E-01, -4.074468957314830E-01, -2.197133592579737E-01,
2460699.666666667, A.D. 2025-Jan-24 04:00:00.0000, -2.023694678103765E+05, -3.015784604315877E+05, -1.645198141654375E+05,  8.668300116999257E-01, -4.068721315135455E-01, -2.193992665452167E-01,
2460699.670138889, A.D. 2025-Jan-24 04:05:00.0000, -2.021093599418784E+05, -3.017004358211241E+05, -1.645855868123374E+05,  8.672223685652536E-01, -4.062970850381287E-01, -2.190850205906261E-01,
2460699.673611111, A.D. 2025-Jan-24 04:10:00.0000, -2.018491344350848E+05, -3.018222386544076E+05, -1.646512651624802E+05,  8.676142669557415E-01, -4.057217565328035E-01, -2.187706215192541E-01,
2460699.677083333, A.D. 2025-Jan-24 04:15:00.0000, -2.015887914275807E+05, -3.019438688468636E+05, -1.647168491699497E+05,  8.680057065892881E-01, -4.051461462253514E-01, -2.184560694562684E-01,
2460699.680555556, A.D. 2025-Jan-24 04:20:00.0000, -2.013283310570352E+05, -3.020653263139854E+05, -1.647823387888673E+05,  8.683966871838237E-01, -4.045702543437648E-01, -2.181413645269520E-01,
2460699.684027778, A.D. 2025-Jan-24 04:25:00.0000, -2.010677534612025E+05, -3.021866109713352E+05, -1.648477339733918E+05,  8.687872084573097E-01, -4.039940811162472E-01, -2.178265068567038E-01,
2460699.687500000, A.D. 2025-Jan-24 04:30:00.0000, -2.008070587779211E+05, -3.023077227345434E+05, -1.649130346777198E+05,  8.691772701277380E-01, -4.034176267712137E-01, -2.175114965710384E-01,
2460699.690972222, A.D. 2025-Jan-24 04:35:00.0000, -2.005462471451143E+05, -3.024286615193090E+05, -1.649782408560855E+05,  8.695668719131340E-01, -4.028408915372909E-01, -2.171963337955863E-01,
2460699.694444444, A.D. 2025-Jan-24 04:40:00.0000, -2.002853187007899E+05, -3.025494272413998E+05, -1.650433524627608E+05,  8.699560135315526E-01, -4.022638756433171E-01, -2.168810186560941E-01,
2460699.697916667, A.D. 2025-Jan-24 04:45:00.0000, -2.000242735830403E+05, -3.026700198166519E+05, -1.651083694520553E+05,  8.703446947010823E-01, -4.016865793183430E-01, -2.165655512784244E-01,
2460699.701388889, A.D. 2025-Jan-24 04:50:00.0000, -1.997631119300424E+05, -3.027904391609706E+05, -1.651732917783166E+05,  8.707329151398431E-01, -4.011090027916312E-01, -2.162499317885563E-01,
2460699.704861111, A.D. 2025-Jan-24 04:55:00.0000, -1.995018338800576E+05, -3.029106851903297E+05, -1.652381193959298E+05,  8.711206745659874E-01, -4.005311462926572E-01, -2.159341603125850E-01,
2460699.708333333, A.D. 2025-Jan-24 05:00:00.0000, -1.992404395714322E+05, -3.030307578207719E+05, -1.653028522593181E+05,  8.715079726977000E-01, -3.999530100511091E-01, -2.156182369767226E-01,
2460699.711805556, A.D. 2025-Jan-24 05:05:00.0000, -1.989789291425966E+05, -3.031506569684091E+05, -1.653674903229425E+05,  8.718948092531985E-01, -3.993745942968878E-01, -2.153021619072975E-01,
2460699.715277778, A.D. 2025-Jan-24 05:10:00.0000, -1.987173027320661E+05, -3.032703825494218E+05, -1.654320335413018E+05,  8.722811839507332E-01, -3.987958992601076E-01, -2.149859352307552E-01,
2460699.718750000, A.D. 2025-Jan-24 05:15:00.0000, -1.984555604784402E+05, -3.033899344800599E+05, -1.654964818689329E+05,  8.726670965085883E-01, -3.982169251710962E-01, -2.146695570736578E-01,
2460699.722222222, A.D. 2025-Jan-24 05:20:00.0000, -1.981937025204031E+05, -3.035093126766423E+05, -1.655608352604106E+05,  8.730525466450801E-01, -3.976376722603951E-01, -2.143530275626846E-01,
2460699.725694444, A.D. 2025-Jan-24 05:25:00.0000, -1.979317289967234E+05, -3.036285170555571E+05, -1.656250936703478E+05,  8.734375340785594E-01, -3.970581407587597E-01, -2.140363468246319E-01,
2460699.729166667, A.D. 2025-Jan-24 05:30:00.0000, -1.976696400462544E+05, -3.037475475332616E+05, -1.656892570533954E+05,  8.738220585274101E-01, -3.964783308971589E-01, -2.137195149864134E-01,
2460699.732638889, A.D. 2025-Jan-24 05:35:00.0000, -1.974074358079336E+05, -3.038664040262825E+05, -1.657533253642424E+05,  8.742061197100501E-01, -3.958982429067767E-01, -2.134025321750602E-01,
2460699.736111111, A.D. 2025-Jan-24 05:40:00.0000, -1.971451164207831E+05, -3.039850864512159E+05, -1.658172985576158E+05,  8.745897173449312E-01, -3.953178770190114E-01, -2.130853985177207E-01,
2460699.739583333, A.D. 2025-Jan-24 05:45:00.0000, -1.968826820239096E+05, -3.041035947247273E+05, -1.658811765882811E+05,  8.749728511505398E-01, -3.947372334654759E-01, -2.127681141416612E-01,
2460699.743055556, A.D. 2025-Jan-24 05:50:00.0000, -1.966201327565039E+05, -3.042219287635518E+05, -1.659449594110417E+05,  8.753555208453966E-01, -3.941563124779985E-01, -2.124506791742655E-01,
2460699.746527778, A.D. 2025-Jan-24 05:55:00.0000, -1.963574687578415E+05, -3.043400884844939E+05, -1.660086469807393E+05,  8.757377261480571E-01, -3.935751142886225E-01, -2.121330937430354E-01,
2460699.750000000, A.D. 2025-Jan-24 06:00:00.0000, -1.960946901672824E+05, -3.044580738044279E+05, -1.660722392522539E+05,  8.761194667771113E-01, -3.929936391296065E-01, -2.118153579755909E-01,
2460699.753472222, A.D. 2025-Jan-24 06:05:00.0000, -1.958317971242708E+05, -3.045758846402980E+05, -1.661357361805038E+05,  8.765007424511841E-01, -3.924118872334253E-01, -2.114974719996697E-01,
2460699.756944444, A.D. 2025-Jan-24 06:10:00.0000, -1.955687897683354E+05, -3.046935209091176E+05, -1.661991377204456E+05,  8.768815528889368E-01, -3.918298588327693E-01, -2.111794359431282E-01,
2460699.760416667, A.D. 2025-Jan-24 06:15:00.0000, -1.953056682390892E+05, -3.048109825279705E+05, -1.662624438270744E+05,  8.772618978090650E-01, -3.912475541605450E-01, -2.108612499339407E-01,
2460699.763888889, A.D. 2025-Jan-24 06:20:00.0000, -1.950424326762298E+05, -3.049282694140101E+05, -1.663256544554235E+05,  8.776417769303003E-01, -3.906649734498754E-01, -2.105429141002004E-01,
2460699.767361111, A.D. 2025-Jan-24 06:25:00.0000, -1.947790832195390E+05, -3.050453814844599E+05, -1.663887695605649E+05,  8.780211899714102E-01, -3.900821169341003E-01, -2.102244285701189E-01,
2460699.770833333, A.D. 2025-Jan-24 06:30:00.0000, -1.945156200088831E+05, -3.051623186566134E+05, -1.664517890976088E+05,  8.784001366511979E-01, -3.894989848467759E-01, -2.099057934720266E-01,
2460699.774305556, A.D. 2025-Jan-24 06:35:00.0000, -1.942520431842125E+05, -3.052790808478342E+05, -1.665147130217041E+05,  8.787786166885039E-01, -3.889155774216758E-01, -2.095870089343727E-01,
2460699.777777778, A.D. 2025-Jan-24 06:40:00.0000, -1.939883528855623E+05, -3.053956679755560E+05, -1.665775412880383E+05,  8.791566298022038E-01, -3.883318948927908E-01, -2.092680750857256E-01,
2460699.781250000, A.D. 2025-Jan-24 06:45:00.0000, -1.937245492530517E+05, -3.055120799572829E+05, -1.666402738518374E+05,  8.795341757112107E-01, -3.877479374943291E-01, -2.089489920547723E-01,
2460699.784722222, A.D. 2025-Jan-24 06:50:00.0000, -1.934606324268842E+05, -3.056283167105891E+05, -1.667029106683659E+05,  8.799112541344747E-01, -3.871637054607169E-01, -2.086297599703197E-01,
2460699.788194444, A.D. 2025-Jan-24 06:55:00.0000, -1.931966025473477E+05, -3.057443781531192E+05, -1.667654516929271E+05,  8.802878647909822E-01, -3.865791990265983E-01, -2.083103789612935E-01,
2460699.791666667, A.D. 2025-Jan-24 07:00:00.0000, -1.929324597548144E+05, -3.058602642025885E+05, -1.668278968808631E+05,  8.806640073997577E-01, -3.859944184268351E-01, -2.079908491567392E-01,
2460699.795138889, A.D. 2025-Jan-24 07:05:00.0000, -1.926682041897407E+05, -3.059759747767823E+05, -1.668902461875545E+05,  8.810396816798628E-01, -3.854093638965083E-01, -2.076711706858216E-01,
2460699.798611111, A.D. 2025-Jan-24 07:10:00.0000, -1.924038359926674E+05, -3.060915097935569E+05, -1.669524995684208E+05,  8.814148873503966E-01, -3.848240356709171E-01, -2.073513436778256E-01,
2460699.802083333, A.D. 2025-Jan-24 07:15:00.0000, -1.921393553042195E+05, -3.062068691708389E+05, -1.670146569789204E+05,  8.817896241304968E-01, -3.842384339855796E-01, -2.070313682621556E-01,
2460699.805555556, A.D. 2025-Jan-24 07:20:00.0000, -1.918747622651062E+05, -3.063220528266258E+05, -1.670767183745503E+05,  8.821638917393382E-01, -3.836525590762327E-01, -2.067112445683362E-01,
2460699.809027778, A.D. 2025-Jan-24 07:25:00.0000, -1.916100570161211E+05, -3.064370606789858E+05, -1.671386837108466E+05,  8.825376898961349E-01, -3.830664111788336E-01, -2.063909727260118E-01,
2460699.812500000, A.D. 2025-Jan-24 07:30:00.0000, -1.913452396981418E+05, -3.065518926460579E+05, -1.672005529433840E+05,  8.829110183201392E-01, -3.824799905295581E-01, -2.060705528649475E-01,
2460699.815972222, A.D. 2025-Jan-24 07:35:00.0000, -1.910803104521303E+05, -3.066665486460520E+05, -1.672623260277766E+05,  8.832838767306416E-01, -3.818932973648019E-01, -2.057499851150281E-01,
2460699.819444444, A.D. 2025-Jan-24 07:40:00.0000, -1.908152694191328E+05, -3.067810285972489E+05, -1.673240029196772E+05,  8.836562648469724E-01, -3.813063319211814E-01, -2.054292696062593E-01,
2460699.822916667, A.D. 2025-Jan-24 07:45:00.0000, -1.905501167402797E+05, -3.068953324180005E+05, -1.673855835747775E+05,  8.840281823885007E-01, -3.807190944355321E-01, -2.051084064687672E-01,
2460699.826388889, A.D. 2025-Jan-24 07:50:00.0000, -1.902848525567853E+05, -3.070094600267297E+05, -1.674470679488086E+05,  8.843996290746343E-01, -3.801315851449111E-01, -2.047873958327987E-01,
2460699.829861111, A.D. 2025-Jan-24 07:55:00.0000, -1.900194770099485E+05, -3.071234113419307E+05, -1.675084559975404E+05,  8.847706046248225E-01, -3.795438042865953E-01, -2.044662378287214E-01,
2460699.833333333, A.D. 2025-Jan-24 08:00:00.0000, -1.897539902411520E+05, -3.072371862821687E+05, -1.675697476767821E+05,  8.851411087585526E-01, -3.789557520980829E-01, -2.041449325870238E-01,
2460699.836805556, A.D. 2025-Jan-24 08:05:00.0000, -1.894883923918630E+05, -3.073507847660803E+05, -1.676309429423819E+05,  8.855111411953518E-01, -3.783674288170933E-01, -2.038234802383157E-01,
2460699.840277778, A.D. 2025-Jan-24 08:10:00.0000, -1.892226836036326E+05, -3.074642067123734E+05, -1.676920417502274E+05,  8.858807016547892E-01, -3.777788346815672E-01, -2.035018809133279E-01,
2460699.843750000, A.D. 2025-Jan-24 08:15:00.0000, -1.889568640180959E+05, -3.075774520398276E+05, -1.677530440562454E+05,  8.862497898564731E-01, -3.771899699296666E-01, -2.031801347429124E-01,
2460699.847222222, A.D. 2025-Jan-24 08:20:00.0000, -1.886909337769725E+05, -3.076905206672935E+05, -1.678139498164018E+05,  8.866184055200529E-01, -3.766008347997756E-01, -2.028582418580430E-01,
2460699.850694444, A.D. 2025-Jan-24 08:25:00.0000, -1.884248930220657E+05, -3.078034125136935E+05, -1.678747589867019E+05,  8.869865483652182E-01, -3.760114295305002E-01, -2.025362023898146E-01,
2460699.854166667, A.D. 2025-Jan-24 08:30:00.0000, -1.881587418952632E+05, -3.079161274980217E+05, -1.679354715231904E+05,  8.873542181117003E-01, -3.754217543606688E-01, -2.022140164694441E-01,
2460699.857638889, A.D. 2025-Jan-24 08:35:00.0000, -1.878924805385366E+05, -3.080286655393437E+05, -1.679960873819514E+05,  8.877214144792727E-01, -3.748318095293322E-01, -2.018916842282701E-01,
2460699.861111111, A.D. 2025-Jan-24 08:40:00.0000, -1.876261090939416E+05, -3.081410265567971E+05, -1.680566065191084E+05,  8.880881371877488E-01, -3.742415952757637E-01, -2.015692057977530E-01,
2460699.864583333, A.D. 2025-Jan-24 08:45:00.0000, -1.873596277036179E+05, -3.082532104695909E+05, -1.681170288908243E+05,  8.884543859569844E-01, -3.736511118394600E-01, -2.012465813094754E-01,
2460699.868055556, A.D. 2025-Jan-24 08:50:00.0000, -1.870930365097893E+05, -3.083652171970065E+05, -1.681773544533015E+05,  8.888201605068777E-01, -3.730603594601404E-01, -2.009238108951419E-01,
2460699.871527778, A.D. 2025-Jan-24 08:55:00.0000, -1.868263356547637E+05, -3.084770466583967E+05, -1.682375831627820E+05,  8.891854605573687E-01, -3.724693383777480E-01, -2.006008946865796E-01,
