epoch_id,channel,satellite_id,sx_rx_m,sy_rx_m,sz_rx_m,code_m,add_correction_m,sigma_m,ready
4,18,G19,-23487312.734510478,-5524268.1715106545,11180239.355813326,22708714.117,-5238.687222740354,5.795204332929931,1
4,19,G20,-23040017.502155237,13135244.839969372,1148128.0531446957,21555184.442,-22596.45898970155,4.147333326889449,1
4,23,G24,-4440537.045753205,25630093.016193468,5179696.856693115,22276062.642,1775.9462017712644,5.165763358686758,1
4,27,G28,-2649917.698425405,17619346.38345234,19823692.729872692,21544926.408,14052.99199831253,4.040273100931261,1
5,6,G07,9736851.809091184,18494486.248408873,16892604.110892463,24351664.26,-40805.553535465144,10.292285113009026,1
5,7,G08,-727535.8612140466,26350168.054261018,-402387.80367297627,23541182.414,-7549.183684655878,9.047454108505967,1
5,10,G11,-14894546.77615738,8547358.23592668,20195436.83048948,20405530.778,62992.91876001594,3.223713542030496,1
5,18,G19,-23518982.13338312,-5552829.526629501,11098412.98727611,22732719.803,-5238.740371008396,5.819159878582058,1
5,19,G20,-23040271.033699192,13125540.408414485,1243363.530327279,21552707.814,-22596.422688034905,4.131235892483224,1
5,23,G24,-4448033.527626503,25610834.555147346,5272793.917789034,22276128.137,1775.9868937857143,5.143781484004849,1
5,27,G28,-2716038.2001164607,17653359.28390169,19782990.0755063,21545511.578,14053.00881943786,4.029047600564189,1
6,6,G07,9678217.512962293,18473025.535645418,16950708.01261743,24349592.936,-40805.76060743051,10.201780302208329,1
6,7,G08,-736259.5803899434,26348899.714515224,-498806.78005563066,23568084.186,-7549.297409264328,9.112214367610614,1
6,10,G11,-14909242.433327515,8470588.029111039,20217481.98351485,20424514.692,62992.934117339384,3.22791392294468,1
6,18,G19,-23550439.899212122,-5581173.425202722,11016374.853255128,22756757.091,-5238.794649654202,5.843365782989791,1
6,19,G20,-23040235.803209662,13115647.531932319,1338575.154368512,21550307.919,-22596.387161042287,4.115331922764415,1
6,23,G24,-4455550.771472165,25591239.08380608,5365789.575886394,22276252.249,1776.0268323910066,5.122063252581393,1
6,27,G28,-2781971.346118308,17687411.129372038,19741912.583542794,21546180.491,14053.024866646867,4.017965600036874,1
7,6,G07,9619356.78890281,18451568.87557099,17008498.598517977,24347515.329,-40805.968935039826,10.11279683213764,1
7,7,G08,-744978.7270907549,26347279.750812776,-595215.9911522947,23595031.101,-7549.412374627555,9.178062349241861,1
7,10,G11,-14924058.430800654,8393759.84724542,20239137.84114202,20443553.428,62992.949322132576,3.2321619163479123,1
7,18,G19,-23581684.614588723,-5609300.387127657,10934126.51051851,22780826.437,-5238.849513538859,5.867827618810716,1
7,19,G20,-23039912.623758033,13105565.083149033,1433761.0972375239,21547985.089,-22596.35200980794,4.099619313784814,1
7,23,G24,-4463090.1519947415,25571307.03493868,5458682.053960853,22276433.621,1776.0665173491545,5.100603792520086,1
7,27,G28,-2847716.029286641,17721500.574602287,19700460.986197703,21546932.966,14053.040527776446,4.007025525845803,1
8,6,G07,9560270.47648806,18430117.57563278,17065974.82323467,24345432.728,-40806.17699107321,10.025296180171502,1
8,7,G08,-753694.7117275851,26345308.207014088,-691613.5498436333,23622022.472,-7549.5272320980785,9.24502241395465,1
8,10,G11,-14938994.818323202,8316875.335879772,20260404.005405758,20462646.995,62992.96485462796,3.236457631932266,1
8,18,G19,-23612714.867116936,-5637210.941322618,10851669.520607822,22804928.949,-5238.904094895011,5.8925504678926375,1
8,19,G20,-23039302.317502033,13095291.940942708,1528919.5320352453,21545740.343,-22596.316625344607,4.084096279896355,1
8,23,G24,-4470653.041729943,25551038.852053277,5551469.577754921,22276673.451,1776.1067083124926,5.0793992297738955,1
8,27,G28,-2913271.1504644067,17755626.26860108,19658636.02304331,21547768.975,14053.056398254375,3.996225940419947,1
9,6,G07,9500959.423590558,18408672.939137556,17123135.647388786,24343343.919,-40806.38706060948,9.939241910248468,1
9,7,G08,-762408.9445571234,26342985.13857155,-787997.5695137287,23649057.875,-7549.6441175221335,9.313121593550399,1
9,10,G11,-14954051.636627773,8239936.142070651,20281280.085751023,20481794.904,62992.97997220645,3.240800885576589,1
9,18,G19,-23643529.249729212,-5664905.625916504,10769005.449159713,22829063.546,-5238.959744039851,5.917535888629711,1
9,19,G20,-23038405.715627138,13084826.990506973,1624048.633028728,21543574.55,-22596.281945911793,4.068760505748196,1
9,23,G24,-4478240.81092884,25530434.989456695,5644150.375441354,22276971.803,1776.1462380141675,5.058446478745809,1
9,27,G28,-2978635.6185104493,17789786.85470398,19616438.441006094,21548689.872,14053.071559183192,3.9855656479796235,1
10,6,G07,9441424.487280816,18387236.265545428,17179980.03669048,24341250.124,-40806.59754347872,9.854602734203695,1
10,7,G08,-771122.8356064,26340310.612536136,-884366.1637064952,23676137.243,-7549.761598706983,9.382384985417108,1
10,10,G11,-14969228.917678703,8162943.913073842,20301765.699377112,20500996.814,62992.99518262817,3.2451920157887404,1
10,18,G19,-23674126.361108672,-5692384.988554737,10686135.864887858,22853230.31,-5239.015540305825,5.942788518232491,1
10,19,G20,-23037223.658346392,13074169.123622477,1719146.5734183032,21541487.514,-22596.24732736513,4.053609424917563,1
10,23,G24,-4485854.82759078,25509495.912059862,5736722.6783918645,22277328.374,1776.1859079397896,5.037741711109358,1
10,27,G28,-3043808.351144649,17823980.971032128,19573868.993854336,21549696.03,14053.086638227443,3.9750439186221356,1
11,6,G07,9381666.532152671,18365808.849815752,17236506.96354097,24339151.032,-40806.80923125344,9.771342494080296,1
11,7,G08,-779837.7946882385,26337284.707522247,-980717.4473138816,23703258.652,-7549.88046203366,9.452833117471947,1
11,10,G11,-14984526.68441861,8085900.297522343,20321860.470911875,20520253.154,62993.01021727136,3.2496313892549273,1
11,18,G19,-23704504.80501885,-5719649.585692558,10603062.341524828,22877429.946,-5239.071978717177,5.96831342942793,1
11,19,G20,-23035756.99481557,13063317.238409663,1814211.528396921,21539479.574,-22596.213103302045,4.038640453056932,1
11,23,G24,-4493496.457159578,25488222.09594488,5829184.718635776,22277742.655,1776.2253052784529,5.017279887080326,1
11,27,G28,-3108788.2739320756,17858207.250008065,19530928.44285838,21550788.011,14053.101306837028,3.9646594089894216,1
12,6,G07,9321686.43194407,18344391.982951317,17292715.40546351,24337047.013,-40807.02113958456,9.689426597566385,1
12,7,G08,-788555.2312144631,26333907.513731495,-1077049.5354661234,23730422.702,-7549.999812499617,9.52450160858702,1
12,10,G11,-14999944.951016167,8008806.944121067,20341564.032743145,20539562.664,62993.02539469742,3.2541185366107332,1
12,18,G19,-23734663.190850217,-5746699.983025048,10519786.456479805,22901662.27,-5239.1284783189085,5.994113946035768,1
12,19,G20,-23034006.583143063,13052270.239758788,1909241.671784957,21537552.581,-22596.178879291318,4.023852869707406,1
12,23,G24,-4501167.062759693,25466614.027512,5921534.732571773,22278216.22,1776.2649214043518,4.997059349706357,1
12,27,G28,-3173574.321370844,17892464.318953145,19487617.55610364,21551965.841,14053.115954038529,3.95441058038822,1
13,6,G07,9261485.068573574,18322986.951597746,17348604.3460234,24334939.048,-40807.233859214044,9.608827145542499,1
13,7,G08,-797276.5541867588,26330179.13293793,-1173360.5439540502,23757629.274,-7550.120246472801,9.597411272890911,1
13,10,G11,-15015483.722608795,7931665.502828537,20360876.024705052,20558926.433,62993.04051241355,3.2586541398305373,1
13,18,G19,-23764600.133562457,-5773536.755325051,10436309.791137543,22925927.07,-5239.185411965415,6.020194596521591,1
13,19,G20,-23031973.29028886,13041027.038897915,2004235.1802204559,21535705.615,-22596.14490269221,4.009243114600458,1
13,23,G24,-4508868.0048985295,25444672.20412599,6013770.958059657,22278747.978,1776.3044486099748,4.977075110863238,1
13,27,G28,-3238165.43613797,17926750.7997393,19443937.108988285,21553230.263,14053.130332514607,3.9442969571907027,1
14,6,G07,9201063.332332289,18301595.038082253,17404172.77461653,24332825.037,-40807.44790968529,9.5295092852308,1
14,7,G08,-806003.1720626453,26326099.678499848,-1269648.5888856573,23784876.634,-7550.242344638817,9.671594002135757,1
14,10,G11,-15031142.995491043,7854477.6238594195,20379796.094322346,20578343.122,62993.055383383435,3.2632379286789233,1
14,18,G19,-23794314.25374208,-5800160.486421836,10352633.930829074,22950224.541,-5239.243130383297,6.046559310827238,1
14,19,G20,-23029657.99207504,13029586.553905357,2099190.2294176244,21533939.899,-22596.111402937167,3.994810032810164,1
14,23,G24,-4516600.641506789,25422397.133760087,6105891.635923581,22279338.441,1776.3436041358077,4.957324340207706,1
14,27,G28,-3302560.5691466746,17961065.30884253,19399887.884219825,21554581.701,14053.144217572804,3.9343168726104567,1
15,6,G07,9140422.121620748,18280217.52027078,17459419.68670334,24330706.854,-40807.66232931703,9.451444822816255,1
15,7,G08,-814736.4928484149,26321669.275286295,-1365911.7882557053,23812164.963,-7550.365184697656,9.747077286848516,1
15,10,G11,-15046922.757176198,7777244.957315857,20398323.896880798,20597813.119,62993.07032665666,3.2678702753751265,1
15,18,G19,-23823804.177662525,-5826571.769168303,10268760.464802364,22974555.24,-5239.301047959387,6.073213462780787,1
15,19,G20,-23027061.57313922,13017947.709565876,2194104.9957135334,21532256.103,-22596.077985124437,3.980551311209852,1
15,23,G24,-4524366.327893005,25399789.33496362,6197895.009982802,22279987.313,1776.3828789955282,4.9378031934869195,1
15,27,G28,-3366758.680350766,17995406.457809348,19355470.671279814,21556020.982,14053.157995821328,3.924469452176482,1
16,6,G07,9079562.343638845,18258855.671770647,17514344.08316447,24328583.369,-40807.87710213814,9.374603468587333,1
16,7,G08,-823477.9237622214,26316888.05978779,-1462148.259306739,23839492.853,-7550.488782507983,9.823895308307165,1
16,10,G11,-15062822.985954152,7699969.155274743,20416459.094917916,20617335.343,62993.08534363906,3.272551021138683,1
16,18,G19,-23853068.537344463,-5852771.205405962,10184690.986192849,22998918.979,-5239.359163710708,6.100161093890278,1
16,19,G20,-23024184.92686762,13006109.437401403,2288977.6564804222,21530654.61,-22596.044649718067,3.9664655430751568,1
16,23,G24,-4532166.416563142,25376849.337112013,6289779.32598763,22280695.497,1776.422273492277,4.918509050134323,1
16,27,G28,-3430758.7377543957,18029772.852769382,19310686.267113116,21557547.816,14053.171667525483,3.914753413185226,1
17,6,G07,9018484.913885115,18237510.76170323,17568944.970761083,24326455.64,-40808.093285541334,9.298960515550954,1
17,7,G08,-832228.871421498,26311756.179988686,-1558356.121246063,23866859.427,-7550.614284397401,9.902076053917252,1
17,10,G11,-15078843.651577773,7622651.868354167,20434201.3590339,20636910.141,62993.100058395794,3.2772805682958146,1
17,18,G19,-23882105.970730882,-5878759.406031779,10100427.091658738,23023314.908,-5239.4181794296055,6.127405790909988,1
17,19,G20,-23021028.95534235,12994070.675659284,2383806.390536947,21529135.136,-22596.01184838309,3.952549755363618,1
17,23,G24,-4540002.257287992,25353577.680022754,6381542.833114682,22281462.202,1776.4612267931636,4.899438142782248,1
17,27,G28,-3494559.71846522,18064163.09503979,19265535.475410696,21559163.278,14053.184783145858,3.905168248866715,1
18,6,G07,8957190.75537599,18216184.05440567,17623221.362794753,24324324.388,-40808.31015794714,9.224484858877673,1
18,7,G08,-840990.741630397,26306273.795428228,-1654533.493754573,23894264.918,-7550.7409965367515,9.981651870774266,1
18,10,G11,-15094984.714511413,7545294.7493199,20451550.367031895,20656537.347,62993.11471196836,3.282058956338538,1
18,18,G19,-23910915.1212853,-5904536.990554807,10015970.382691478,23047743.626,-5239.477653785906,6.154953857851845,1
18,19,G20,-23017594.56936979,12981830.369658532,2478589.3759224196,21527699.27,-22595.979287262606,3.9388027845835554,1
18,23,G24,-4547875.196920708,25329974.91429498,6473183.78253918,22282287.154,1776.500106145315,4.880587028786473,1
18,27,G28,-3558160.6077332543,18098575.780633163,19220019.107310183,21560867.219,14053.197633502668,3.8957123626887102,1
19,6,G07,8895678.746319462,18194876.100026686,17677174.070618063,24322188.403,-40808.52753468824,9.15114943571448,1
19,7,G08,-849765.2320465042,26300440.87690441,-1750681.701840925,23921709.302,-7550.868759291284,10.062660272655798,1
19,10,G11,-15111246.670767987,7467896.868757699,20468506.363414124,20676217.344,62993.12936691946,3.286886478103243,1
19,18,G19,-23939495.587710593,-5930105.436588599,9931319.63833426,23072206.836,-5239.537475106886,6.182810542361341,1
19,19,G20,-23013882.56000606,12969387.053334076,2573327.9497514777,21526347.164,-22595.94688919903,3.925222182665215,1
19,23,G24,-4555786.843792743,25306040.79769604,6564703.477169303,22283171.627,1776.539007139244,4.861952265879025,1
19,27,G28,-3621562.510048053,18133010.64904486,19174136.445153464,21562660.908,14053.210292674008,3.886384661638182,1
20,6,G07,8833953.927035432,18173589.574255884,17730798.52243006,24320048.415,-40808.74528587865,9.078934159782252,1
20,7,G08,-858553.1617592856,26294257.9958798,-1846792.4569772207,23949190.595,-7550.997474337939,10.14513137826229,1
20,10,G11,-15127628.378898587,7390465.039548924,20485067.91090771,20695948.361,62993.14405886685,3.2917629266200703,1
20,18,G19,-23967844.119950425,-5955463.676815456,9846482.111167828,23096702.392,-5239.597572940593,6.210978672474905,1
20,19,G20,-23009894.10277315,12956740.515415179,2668013.9759642947,21525079.31,-22595.914612282184,3.9118070104771934,1
20,23,G24,-4563738.011479298,25281777.4974104,6656094.073019731,22284115.177,1776.5779821213107,4.843532194600759,1
20,27,G28,-3684760.2011658815,18167463.99067586,19127891.373134095,21564544.508,14053.222802511504,3.8771848573207732,1
21,6,G07,8772015.19902304,18152325.017153904,17784095.552519064,24317904.488,-40808.96380116943,9.00781082152323,1
21,7,G08,-867356.2260778119,26287725.15785999,-1942867.0871896427,23976709.251,-7551.127612521612,10.229101012916995,1
21,10,G11,-15144130.312885055,7312998.334757912,20501235.28221993,20715731.341,62993.15864361518,3.2966886997741773,1
21,18,G19,-23995960.336409897,-5980613.213500749,9761456.594087657,23121231.13,-5239.658225698589,6.239464584320993,1
21,19,G20,-23005630.01508169,12943889.31058408,2762648.795300251,21523896.051,-22595.882626168182,3.8985548868921582,1
21,23,G24,-4571730.300923319,25257184.803386867,6747356.882427527,22285117.761,1776.616822034635,4.825322670952356,1
21,27,G28,-3747754.809755358,18201935.534576897,19081283.19985781,21566518.164,14053.234993270406,3.8681115651756373,1
22,6,G07,8709863.518504998,18131083.674556464,17837064.197459124,24315756.756,-40809.18304964706,8.93775711696603,1
22,7,G08,-876175.8269680458,26280842.56844754,-2038903.7159734087,24004262.783,-7551.259194748631,10.314608733785894,1
22,10,G11,-15160752.397797065,7235498.406539329,20517008.185998466,20735564.824,62993.17312505654,3.301663851670017,1
22,18,G19,-24023842.904723164,-6005554.701603666,9676244.703268265,23145792.377,-5239.719429568476,6.268272388640525,1
22,19,G20,-23001091.24204774,12930832.412268857,2857230.5886907056,21522797.468,-22595.850923840906,3.8854639659818173,1
22,23,G24,-4579765.046894974,25232263.30828975,6838490.168173245,22286178.939,1776.6555353827266,4.807321294071733,1
22,27,G28,-3810545.3559862436,18236423.857227396,19034312.764709923,21568582.607,14053.246870169705,3.8591640758692916,1
23,6,G07,8647499.84954923,18109866.78741978,17889703.499995276,24313604.987,-40809.403259723105,8.86874604418332,1
23,7,G08,-885013.3652646779,26273610.444735646,-2134900.4678744655,24031852.76,-7551.392547488363,10.401690643227926,1
23,10,G11,-15177494.549728032,7157966.907352242,20532386.33847733,20755449.932,62993.18740890513,3.3066884959450653,1
23,18,G19,-24051490.498689488,-6030288.804826463,9590848.058566209,23170386.98,-5239.781371042052,6.297408524029462,1
23,19,G20,-22996278.737141162,12917568.800737765,2951757.5402274616,21521784.791,-22595.81961413706,3.872532897156111,1
23,23,G24,-4587843.581010268,25207013.615157187,6929492.196289931,22287299.644,1776.6939899218391,4.789524597182016,1
23,27,G28,-3873130.8693509786,18270927.530643824,18986980.91373476,21570737.589,14053.258325281196,3.85034095794538,1
24,6,G07,8584925.165034195,18088675.592102997,17942012.50822243,24311450.249,-40809.62213455593,8.800759926766295,1
24,7,G08,-893870.240601708,26266029.015297174,-2230855.4685282437,24059478.124,-7551.524999293185,10.490387329152345,1
24,10,G11,-15194356.675798507,7080405.489888181,20547369.463488664,20775384.982,62993.202350398504,3.31176309931369,1
24,18,G19,-24078901.798651922,-6054816.195888058,9505268.282468785,23195014.878,-5239.842422999554,6.3268791284185815,1
24,19,G20,-22991193.46234924,12904097.463697985,3046227.833063377,21520857.507,-22595.78769512742,3.859759617585856,1
24,23,G24,-4595967.231576071,25181436.337674282,7020361.235010256,22288478.192,1776.733424051932,4.771930028115275,1
24,27,G28,-3935510.38770494,18305445.121890042,18939288.500370096,21572984.09,14053.270352719144,3.8416418954710823,1
25,6,G07,8522140.445134938,18067511.319807883,17993990.276854504,24309291.66,-40809.8439674929,8.733771894837366,1
25,7,G08,-902747.8513501431,26258098.52014186,-2326766.845079442,24087136.847,-7551.66169659956,10.580739676901846,1
25,10,G11,-15211338.67434574,7002815.806111208,20561957.292646077,20795370.992,62993.216331593605,3.316887268334903,1
25,18,G19,-24106075.490903098,-6079137.555869432,9419507.002099779,23219675.46,-5239.905674437478,6.356686447096768,1
25,19,G20,-22985836.38797568,12890417.39603915,3140639.652078624,21520017.419,-22595.757055149024,3.847142542503255,1
25,23,G24,-4604137.323578849,25155532.0998566,7111095.555884875,22289716.639,1776.7715035937922,4.754534846905954,1
25,27,G28,-3997682.958268774,18339975.19369112,18891236.3846826,21575323.052,14053.281073553595,3.8330655083569254,1
26,6,G07,8459146.678005561,18046375.19679225,18045635.86660498,24307128.813,-40810.06523501048,8.667760178041195,1
26,7,G08,-911647.5944568546,26249819.21083006,-2422632.7246964443,24114829.772,-7551.798493366573,10.672788781061614,1
26,10,G11,-15228440.434679214,6925199.508381838,20576149.565110076,20815407.101,62993.23067105864,3.32206150304193,1
26,18,G19,-24133010.26817546,-6103253.574600955,9333565.847832683,23244370.359,-5239.968616480623,6.386840321051966,1
26,19,G20,-22980208.492649656,12876527.599857334,3234991.1835388253,21519264.447,-22595.726155874963,3.8346805752463036,1
26,23,G24,-4612355.178696422,25129301.53600294,7201693.433811899,22291014.084,1776.8101330140055,4.73733579330466,1
26,27,G28,-4059647.636725114,18374516.30393301,18842825.43411347,21577753.608,14053.292019191107,3.824610683568626,1
27,6,G07,8395944.860535944,18025268.444553304,18096948.34359116,24304963.657,-40810.28780353742,8.6027092590655,1
27,7,G08,-920570.8655336186,26241191.350273073,-2518451.2368965917,24142555.205,-7551.937707012934,10.766581103518806,1
27,10,G11,-15245661.837333106,6847558.248203789,20589946.027823575,20835493.106,62993.244654460876,3.3272858512912546,1
27,18,G19,-24159704.829591803,-6127164.950512078,9247446.453599349,23269097.236,-5240.0326172951,6.417342140312692,1
27,19,G20,-22974310.763290565,12862427.084672712,3329280.6143800146,21518598.426,-22595.695821803518,3.8223711230638573,1
27,23,G24,-4620622.115059825,25102745.290993944,7292153.145988609,22292370.954,1776.848290551158,4.720331097924539,1
27,27,G28,-4121403.487937147,18409067.006146703,18794056.52289663,21580277.179,14053.302363810604,3.816277413240992,1
28,6,G07,8332535.99652757,18004192.279206123,18147926.7807812,24302795.784,-40810.510358207415,8.538596440376914,1
28,7,G08,-929519.0586858857,26232215.212843392,-2614220.5120601556,24170312.802,-7552.077766380248,10.862159367703386,1
28,10,G11,-15263002.753880158,6769893.6770564765,20603346.435342107,20855628.74,62993.2587797917,3.332560639274485,1
28,18,G19,-24186157.880827613,-6150872.390685009,9161150.456516258,23293857.872,-5240.096727096834,6.44820050821683,1
28,19,G20,-22968144.195083745,12848114.867455862,3423506.1322450615,21518020.359,-22595.66547771046,3.8102130470846602,1
28,23,G24,-4628939.447342917,25075864.019944556,7382472.97302474,22293786.754,1776.886689257461,4.703517454606824,1
28,27,G28,-4182949.5860252553,18443625.849558376,18744930.53203898,21582894.157,14053.312681779129,3.8080644196720796,1
29,6,G07,8268921.098435684,17983147.912010636,18198570.256577253,24300624.357,-40810.73288968576,8.475400463867171,1
29,7,G08,-938493.5664874467,26222891.08429364,-2709938.6822303217,24198103.086,-7552.218685410529,10.959572718515513,1
29,10,G11,-15280463.046926523,6692207.446346018,20616350.549844947,20875813.751,62993.27305014226,3.3378858419032245,1
29,18,G19,-24212368.13374732,-6174376.610444782,9074679.498226501,23318652.367,-5240.1609417485415,6.47942159216262,1
29,19,G20,-22961709.791352466,12833589.972524172,3517665.926642308,21517530.867,-22595.63512299191,3.7982051850345537,1
29,23,G24,-4637308.4866668,25048658.388175264,7472651.198971595,22295262.054,1776.9253306827532,4.686892464196353,1
29,27,G28,-4244285.013640277,18478191.378743567,18695448.34989251,21585604.39,14053.322974554156,3.799970635296939,1
30,6,G07,8205101.186330899,17962136.54898558,18248877.85564616,24298449.218,-40810.95605552913,8.41310357631605,1
30,7,G08,-947495.7797807384,26213219.26189177,-2805603.8796304124,24225924.412,-7552.361343908959,11.05886530055656,1
30,10,G11,-15298042.57032269,6614501.206417914,20628958.141293988,20896047.44,62993.28720426091,3.3432618643785337,1
30,18,G19,-24238334.307091847,-6197678.333884512,8988035.222811662,23343479.793,-5240.2257694002965,6.511011083086909,1
30,19,G20,-22955008.56361462,12818851.431810409,3611758.18748314,21517129.48,-22595.605053904415,3.7863454378673187,1
30,23,G24,-4645730.540445183,25021129.071505632,7562686.11027848,22296795.157,1776.96384896357,4.670453128221909,1
30,27,G28,-4305408.862734332,18512762.134099536,18645610.87155919,21588408.437,14053.3329438065,3.7919954570322276,1
31,6,G07,8141077.288109147,17941159.39094507,18298848.66872831,24296272.144,-40811.18019124474,8.351687863998986,1
31,7,G08,-956527.0878439237,26203200.05414426,-2901214.23936429,24253775.398,-7552.506259728148,11.160092936943515,1
31,10,G11,-15315741.168894555,6536776.607719243,20641168.987230018,20916330.107,62993.30110118739,3.348688561159477,1
31,18,G19,-24264055.12611202,-6220778.293454935,8901219.278132172,23368339.893,-5240.2914898436975,6.542973534694782,1
31,19,G20,-22948041.53143088,12803898.284686785,3705781.1066138097,21516817.359,-22595.575427828313,3.774632450446763,1
31,23,G24,-4654206.912417042,24993276.755904675,7652575.996900794,22298388.393,1777.0020497715875,4.6541977749598,1
31,27,G28,-4366320.234596066,18547336.65190467,18595418.9988709,21591306.651,14053.34243066507,3.7841382147245066,1
32,6,G07,8076850.439452298,17920217.633450337,18348481.79265125,24294091.719,-40811.40476078781,8.291132955989813,1
32,7,G08,-965588.8780923819,26192833.781045966,-2996767.8967931885,24281655.792,-7552.6527941029835,11.263303507580668,1
32,10,G11,-15333558.678725814,6459035.299504002,20652982.872975834,20936660.936,62993.314945855454,3.3541662956450957,1
32,18,G19,-24289529.32283358,-6243677.230099878,8814233.315108089,23393233.41,-5240.357713001958,6.575317652871149,1
32,19,G20,-22940809.722468086,12788729.578241708,3799732.8763550594,21516594.801,-22595.54601036124,3.7630649794273103,1
32,23,G24,-4662738.902600408,24965102.137452006,7742319.152328723,22300039.929,1777.0402244804247,4.638123150276168,1
32,27,G28,-4427018.2394014085,18581913.46410378,18544873.640772235,21594299.186,14053.351669789312,3.7763977326622857,1
33,6,G07,8012421.683804074,17899312.46675483,18397776.330343038,24291908.839,-40811.629302264024,8.231424674204385,1
33,7,G08,-974682.5361320662,26182120.7739131,-3092262.989094817,24309566.131,-7552.800363471569,11.368553702960757,1
33,10,G11,-15351494.92695339,6381278.930696271,20664399.59148937,20957040.043,62993.328923003566,3.3596952865871357,1
33,18,G19,-24314755.635705225,-6266375.892868423,8727078.989071604,23418160.001,-5240.424078353728,6.608048769760296,1
33,19,G20,-22933314.172340177,12773344.367092973,3893611.691031742,21516461.746,-22595.516593225308,3.7516412298187913,1
33,23,G24,-4671327.807108821,24936605.9226467,7831913.872548616,22301750.789,1777.0786285588515,4.6222274125696625,1
33,27,G28,-4487501.995999481,18616491.09823457,18493975.713517096,21597386.665,14053.360868088283,3.76877372459679,1
34,6,G07,7947792.0723234145,17878445.075759605,18446731.39084552,24289723.439,-40811.85439651752,8.172542345827413,1
34,7,G08,-983809.4456602201,26171061.375404876,-3187697.654921337,24337504.725,-7552.949814971967,11.475898560648904,1
34,10,G11,-15369549.731769022,6303509.149831123,20675418.943374097,20977467.242,62993.342792225856,3.365275560873621,1
34,18,G19,-24339732.810365003,-6288875.03949147,8639757.957314922,23443120.705,-5240.491063683891,6.641174481937378,1
